,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,return,volatility,expected_return,risk_factor,strategy
24,24,1671667200,132.411,132.464,132.041,132.056,9911,1,0,-0.002820577706019929,0.1167142652227342,-0.3638174522338485,-0.3208044707754002,1
25,25,1671678000,132.057,132.136,131.64,131.752,11983,2,0,-0.002304707473332643,0.11612020397688066,-0.4137569259860451,-0.2806483630458843,1
26,26,1671688800,131.751,131.958,131.701,131.875,5970,0,0,0.0009331366584236361,0.11446327893889745,-0.4552394707823964,-0.2514353132477185,1
27,27,1671699600,131.868,132.106,131.812,131.987,12891,0,0,0.000848928657603847,0.11479271884718485,-0.43488550867220327,-0.263960781764541,3
28,28,1671710400,131.988,132.193,131.96,132.09,8723,0,0,0.0007800755478372707,0.11490017387803816,-0.4297326061155024,-0.2673759734376674,3
29,29,1671721200,132.089,132.724,131.903,132.265,24322,0,0,0.0013239774209933893,0.11415014202872954,-0.4505147204630292,-0.25337716359502865,3
30,30,1671732000,132.265,132.496,132.178,132.419,7432,0,0,0.001163651882074192,0.05939973382250838,-0.09297893568457151,-0.6388515138957962,3
31,31,1671742800,132.42,132.507,132.259,132.33,6780,1,0,-0.0006723349538814464,0.05939806929913439,-0.09268129447862422,-0.6408851929968868,1
32,32,1671753600,132.471,132.727,132.146,132.586,10351,2,0,0.0019326886989542498,0.04887113111400745,0.04824673971986368,1.01294162875604,3
33,33,1671764400,132.587,132.811,132.521,132.663,10908,2,0,0.0005805865595189442,0.04588033492838875,-0.003075067849210748,-14.920104914161316,3
34,34,1671775200,132.665,132.76,132.58,132.672,6469,0,0,6.783876988284748e-05,0.02800074636493695,0.11788905139438478,0.2375177850168931,3
35,35,1671786000,132.671,132.755,132.439,132.594,11289,0,0,-0.0005880889540914619,0.02819390862327209,0.1005148218986797,0.2804950363608258,0
36,36,1671796800,132.594,132.784,132.581,132.692,6462,0,0,0.0007388253014322572,0.027855275448501172,0.08950184835116812,0.31122570049289516,3
37,37,1671807600,132.69,133.136,132.521,132.842,28261,0,0,0.001129798940667383,0.027497248425562497,0.11554827923153688,0.23797194219104914,3
38,38,1671818400,132.841,132.941,132.727,132.86,9197,0,0,0.00013549013577257956,0.024764359862419438,0.07220232938223856,0.3429856082802691,3
39,39,1671829200,132.858,132.923,132.728,132.789,4879,16,0,-0.0005345399507667299,0.02480689218207694,0.054707349049511744,0.4534471622747792,0
40,40,1672045200,132.663,133.091,132.473,133.002,1741,21,0,0.0016027634163467428,0.02014313113808883,0.12096675526389243,0.1665179089423868,4
41,41,1672056000,133.002,133.225,132.736,133.056,857,16,0,0.00040592653287241934,0.019841971818972258,0.10862508254656905,0.18266473409091066,3
42,42,1672066800,133.055,133.07,132.897,132.914,1078,16,0,-0.001067789701786638,0.020415132152403176,0.08489565064328554,0.2404732397680001,0
43,43,1672077600,132.919,132.928,132.87,132.902,754,20,0,-9.028801884120755e-05,0.019536571375732746,0.05983198826727802,0.32652385356909913,0
44,44,1672088400,132.896,132.928,132.825,132.89,732,9,0,-9.029617150365147e-05,0.019079344024112547,0.04170078710587266,0.45752958992530934,0
45,45,1672099200,132.89,133.188,132.632,133.011,6164,1,0,0.0009101132252386859,0.015821144680597504,0.08646907828097604,0.18296881376701682,3
46,46,1672110000,133.014,133.141,132.782,132.909,7189,1,0,-0.0007671480520637436,0.013269634883281149,0.10491979133620284,0.12647408762718754,0
47,47,1672120800,132.912,132.987,132.737,132.793,4460,0,0,-0.0008731587068965734,0.013846015454336478,0.08324424695236032,0.16632999830319067,0
48,48,1672131600,132.78,133.222,132.78,133.175,8982,0,0,0.0028725279933682463,0.016349225055726283,0.10752743898153311,0.15204700503035434,4
49,49,1672142400,133.175,133.376,133.135,133.273,4983,0,0,0.000735603227789817,0.016337835237519062,0.10699377114096367,0.15269893810915458,3
50,50,1672153200,133.272,133.596,133.179,133.34,13813,0,0,0.0005026011590612947,0.016012632352078955,0.09713725599777853,0.16484542606850203,3
51,51,1672164000,133.343,133.552,133.288,133.396,6587,0,0,0.00041989083455359015,0.015762524612586613,0.08821212342753132,0.17868886951277121,3
52,52,1672174800,133.396,133.568,133.331,133.475,3560,2,0,0.000592046361782236,0.015331846465508297,0.1033846992154955,0.14829898990710927,3
53,53,1672185600,133.452,133.943,133.21,133.7,5664,2,0,0.0016842897216474554,0.015042474631336546,0.10040391148781398,0.1498196077068397,4
54,54,1672196400,133.699,134.404,133.659,134.244,10358,1,0,0.004060555544896267,0.01968686536910475,0.14216353931234185,0.13848041111196258,4
55,55,1672207200,134.238,134.275,133.801,134.043,7663,0,0,-0.0014983956554504288,0.020894936194921578,0.12336872620834254,0.16936979765548235,0
56,56,1672218000,134.046,134.209,133.8,134.034,11793,0,0,-6.71448875016895e-05,0.020632688193062774,0.12962005500741983,0.15917820889585102,0
57,57,1672228800,134.032,134.067,133.398,133.521,9973,0,0,-0.0038347302696288606,0.025511701731389145,0.07473738815468639,0.34135126154779116,0
58,58,1672239600,133.525,134.281,133.491,134.229,18033,0,0,0.005288527732155036,0.03075237981731605,0.1246421336525382,0.24672539626964105,4
59,59,1672250400,134.227,134.302,134.064,134.245,10156,0,0,0.00011919217517475268,0.03075482964030331,0.1244465581253643,0.24713282636006434,3
60,60,1672261200,134.245,134.5,134.244,134.476,3742,0,0,0.0017192557105690615,0.030796224268780942,0.15149210606139382,0.20328599997349325,3
61,61,1672272000,134.428,134.428,133.905,133.985,9638,2,0,-0.003657891071490475,0.03387801778100039,0.08836425220734719,0.3833905333290825,0
62,62,1672282800,133.987,134.073,133.485,133.853,9113,2,0,-0.0009856705223829942,0.03419093752776959,0.07166508754428223,0.47709336162664745,0
63,63,1672293600,133.853,133.874,133.468,133.716,5532,0,0,-0.0010240350113208687,0.03416946370624133,0.07219014382987146,0.4733258848571846,0
64,64,1672304400,133.725,133.9,133.534,133.614,11544,0,0,-0.0007631018213425906,0.03434198987362973,0.06411637819985486,0.5356196160454283,0
65,65,1672315200,133.612,133.826,133.612,133.636,6216,0,0,0.000164639850699336,0.034321094416188344,0.0671756104662907,0.5109160032629844,0
66,66,1672326000,133.643,133.658,132.903,133.224,23053,0,0,-0.003087763826304127,0.0361233862271233,0.019201085847776952,1.8813199687509112,2
67,67,1672336800,133.224,133.368,132.934,133.013,11010,0,0,-0.0015850542499825486,0.03647340150714111,0.009386211472751293,3.8858491110098545,2
68,68,1672347600,133.013,133.054,132.879,133.019,7020,1,0,4.5107355513807866e-05,0.03632300243234384,0.020405404221675867,1.7800677721326064,2
69,69,1672358400,132.995,133.095,132.417,132.44,13085,1,0,-0.004362262482455511,0.03792782388996494,-0.06641208148820922,-0.5710982556193278,1
70,70,1672369200,132.44,132.687,132.381,132.661,7610,0,0,0.0016672894571928662,0.03837179528231894,-0.05523184673537263,-0.6947403997944567,1
71,71,1672380000,132.663,132.773,132.449,132.451,6698,0,0,-0.0015842364277860008,0.03855770264205148,-0.08027389777754017,-0.48032677756479314,1
72,72,1672390800,132.451,132.564,131.551,132.124,16133,0,0,-0.002471890137042797,0.03915652042344115,-0.11497526943669682,-0.3405647198330766,1
73,73,1672401600,132.114,132.114,131.601,131.839,11962,0,0,-0.0021593943904703915,0.0393877282128982,-0.14799255846372836,-0.26614668076403164,1
74,74,1672412400,131.848,132.331,131.503,131.928,27262,0,0,0.0006748380455296071,0.03880511104879846,-0.1601059785771425,-0.2423714054506798,1
75,75,1672423200,131.929,131.994,130.769,130.869,20897,0,0,-0.008059496358900877,0.04282918206573377,-0.3055466014227083,-0.14017233988631989,1
76,76,1672434000,130.875,131.285,130.843,131.109,10060,16,0,0.0018322154313741975,0.04408466541310143,-0.26557926838081275,-0.16599437780620985,1
77,77,1672639200,130.921,131.051,130.907,130.967,1228,6,0,-0.0010836552289868386,0.043938375301159335,-0.27777739247863453,-0.15817837048973987,1
78,78,1672650000,130.969,130.976,130.856,130.876,1642,0,0,-0.000695073029744678,0.042809827857260695,-0.24010150560002436,-0.17829887301321592,1
79,79,1672660800,130.876,130.886,130.702,130.735,2463,0,0,-0.0010779364296827159,0.036300683021795885,-0.31649907554207735,-0.11469443618317883,1
80,80,1672671600,130.737,130.831,130.625,130.789,7226,0,0,0.00041296401681983886,0.03645484121347329,-0.3129738134423363,-0.11647888624455123,1
81,81,1672682400,130.788,130.841,130.673,130.785,6620,0,0,-3.058407945974103e-05,0.03514428944350568,-0.333971890922682,-0.10523127963377599,1
82,82,1672693200,130.785,130.789,130.622,130.668,1078,2,0,-0.0008949983959637369,0.03412208313586107,-0.30081717881636105,-0.11343129827266771,1
83,83,1672704000,130.671,131.398,130.526,130.608,9027,2,0,-0.0004592844429240755,0.03421112820456565,-0.2945005458628541,-0.11616660371318097,1
84,84,1672714800,130.613,130.714,129.679,129.781,18158,2,0,-0.006352056198152661,0.038621725976511465,-0.3584368001048356,-0.10775044851760585,1
85,85,1672725600,129.775,130.058,129.506,129.842,12214,0,0,0.0004699121504834501,0.03911989639407786,-0.3436406324429231,-0.11383955417604893,1
86,86,1672736400,129.841,130.958,129.782,130.417,32663,0,0,0.004418682432199003,0.04371915737974334,-0.2925921214649271,-0.14942014556254532,4
87,87,1672747200,130.416,131.193,130.363,130.976,21115,0,0,0.00427709121646251,0.046953979005593435,-0.20421386095172744,-0.22992552408914363,4
88,88,1672758000,130.974,131.007,130.047,130.741,31970,0,0,-0.0017958333861123339,0.04700344779779551,-0.20674321058528486,-0.2273518325691563,1
89,89,1672768800,130.746,131.105,130.596,130.621,19687,0,0,-0.0009182666832373818,0.04689828357982253,-0.21830369905029914,-0.21483045767821252,1
90,90,1672779600,130.62,131.038,130.574,131.011,7586,1,0,0.0029812889009193104,0.04690016036180229,-0.13018108244980128,-0.36026863104235834,4
91,91,1672790400,131.02,131.457,130.821,131.013,11386,2,0,1.526577718102825e-05,0.046275890956242904,-0.15000536660994335,-0.3084949025628756,3
92,92,1672801200,131.006,131.218,130.583,130.646,10493,2,0,-0.0028051795708248927,0.04679503312238895,-0.16465668432641004,-0.2841975915755962,1
93,93,1672812000,130.643,130.995,130.64,130.73,8799,0,0,0.0006427522258502773,0.046512961674840106,-0.12728097597169316,-0.36543530028544424,1
94,94,1672822800,130.74,130.753,129.924,130.423,29055,0,0,-0.0023511132663061266,0.0466035318048878,-0.12958160248172199,-0.35964620680980863,1
95,95,1672833600,130.423,130.977,130.281,130.837,12724,0,0,0.0031692593318915154,0.04817984914679688,-0.09964854704537907,-0.4834977586261865,4
96,96,1672844400,130.835,132.088,130.581,132.014,28471,0,0,0.00895570392904918,0.05009272346752469,0.10453385641002162,0.47920095161362786,4
97,97,1672855200,132.012,132.711,131.94,132.488,16342,0,0,0.0035840977187867494,0.05107528317111157,0.12555644385897224,0.4067914127010514,4
98,98,1672866000,132.469,132.714,132.426,132.621,14229,2,0,0.0010033609659270207,0.050771605110482704,0.15060063819793856,0.337127423349642,3
99,99,1672876800,132.552,132.647,131.814,131.88,9097,2,0,-0.005603018049586524,0.05501537715896468,0.09170529795983642,0.5999149273039754,0
100,100,1672887600,131.883,132.382,131.679,132.345,12818,2,0,0.003519731138647534,0.05579695519096628,0.1468773087797994,0.37988819140618846,4
101,101,1672898400,132.345,132.626,132.189,132.44,10089,0,0,0.000717563336867841,0.05579524689768331,0.15053250062037543,0.37065249476185946,3
102,102,1672909200,132.435,132.897,132.262,132.535,18625,0,0,0.0007170488089098103,0.05574931852547726,0.15950409528081003,0.34951653390045884,3
103,103,1672920000,132.524,132.763,132.324,132.756,12076,0,0,0.0016660953528189542,0.05557052844194149,0.19023722026620232,0.29211175586029203,3
104,104,1672930800,132.759,134.05,132.733,133.868,36272,0,0,0.008341382978396103,0.061222744977639784,0.2958452293220445,0.20694180236719423,4
105,105,1672941600,133.868,133.915,132.949,133.118,18106,0,0,-0.005618286897595348,0.060129206812728805,0.3046504609287322,0.197371133558846,0
106,106,1672952400,133.118,133.441,133.105,133.402,8697,2,0,0.002131172951310048,0.06014732637159898,0.32458559053865144,0.18530498002632892,0
107,107,1672963200,133.384,133.633,133.266,133.534,8883,2,0,0.0009890011894938687,0.05906164746340944,0.2834294156261898,0.2083822080814111,3
108,108,1672974000,133.532,133.942,133.482,133.817,8209,2,0,0.0021170678673350686,0.05807473531019427,0.2575091354366605,0.22552495161663463,3
109,109,1672984800,133.82,134.368,133.777,134.027,9797,0,0,0.0015680772616160244,0.05718048676257141,0.29787606320940074,0.19196066359442485,3
110,110,1672995600,134.027,134.591,133.702,134.41,20351,0,0,0.0028535578917270577,0.05692708616398698,0.343137958108974,0.16590145397411274,3
111,111,1673006400,134.41,134.692,134.22,134.671,16435,0,0,0.0019399369100974774,0.05666748321389147,0.330641734219112,0.17138635976406613,3
112,112,1673017200,134.67,134.775,132.354,132.429,49705,0,0,-0.01678811424189441,0.0845492298362007,0.1290011739902068,0.655414421597584,0
113,113,1673028000,132.428,132.542,132.046,132.098,19030,0,0,-0.0025025813830119236,0.08440602275246666,0.13263235224396244,0.6363909055703934,0
114,114,1673038800,132.098,132.158,131.993,132.138,6285,1,0,0.00030275965656102147,0.08440833037659135,0.12855244141249136,0.6566062024893558,0
115,115,1673222400,131.867,132.286,131.706,131.827,8631,2,0,-0.002356374094309878,0.08441057926664873,0.12848931147644635,0.6569463116947453,0
116,116,1673233200,131.827,131.994,131.304,131.628,11785,2,0,-0.001510694713301819,0.0841090710889352,0.07232986293412633,1.1628540090769517,2
117,117,1673244000,131.628,131.939,131.533,131.807,7975,0,0,0.001358969214782037,0.07814952311265624,-0.018830953637079387,-4.150056583367859,1
118,118,1673254800,131.808,132.573,131.614,132.437,19463,0,0,0.004768329223673374,0.0789516671821724,-0.00462017557843989,-17.088456021152396,3
119,119,1673265600,132.437,132.655,132.127,132.285,16006,0,0,-0.001148374647398904,0.07895267711368215,-0.03044100293835099,-2.593629299060114,1
120,120,1673276400,132.285,132.285,131.686,131.944,28421,0,0,-0.0025810958624027927,0.07697808084907848,0.005822063307853783,13.221786981470544,2
121,121,1673287200,131.944,131.952,131.552,131.852,14783,0,0,-0.0006975087092295648,0.07594369037506742,-0.0447848148666714,-1.6957464399743287,1
122,122,1673298000,131.853,131.899,131.533,131.882,6920,1,0,0.00022750195370623797,0.07588985252860175,-0.05066555146461064,-1.4978590054745586,1
123,123,1673308800,131.773,132.221,131.575,131.7,10873,2,0,-0.0013809746410925483,0.07591804717342003,-0.07584183286463894,-1.001004911219869,1
124,124,1673319600,131.7,131.917,131.38,131.826,12978,1,0,0.0009562624530529501,0.0757258870830151,-0.084359827661831,-0.8976534113674776,1
125,125,1673330400,131.826,132.034,131.665,131.919,6725,0,0,0.0007052266685961111,0.06902593905414509,-0.1759937033794309,-0.3922068672271171,3
126,126,1673341200,131.919,132.293,131.696,131.819,19275,0,0,-0.0007583283773457211,0.06667432694650327,-0.11767420113643538,-0.5666010587078373,1
127,127,1673352000,131.819,132.445,131.813,132.383,12874,0,0,0.004269466973998219,0.0681199968309188,-0.09201467286417732,-0.7403166767920871,3
128,128,1673362800,132.383,132.473,131.726,132.176,28916,0,0,-0.0015648686473872862,0.06805477182746142,-0.12266111090675118,-0.5548194641673976,1
129,129,1673373600,132.173,132.35,132.074,132.263,11446,0,0,0.0006579967640097272,0.06753710015854235,-0.14016996414665528,-0.48182291099026375,1
130,130,1673384400,132.263,132.288,132.154,132.236,4779,1,0,-0.00020415956274914493,0.06711242383818446,-0.16143680603903732,-0.4157194724352753,1
131,131,1673395200,132.225,132.359,131.947,132.259,8503,2,0,0.00017391633155999155,0.06598705776254882,-0.1935925047610421,-0.3408554367536022,1
132,132,1673406000,132.26,132.583,132.229,132.454,8405,0,0,0.00147329398459611,0.06576517699266775,-0.1991922198670585,-0.3301593658455116,3
133,133,1673416800,132.454,132.499,132.134,132.314,5068,0,0,-0.0010575297093882662,0.03086788559879747,-0.010425205476984792,-2.9608898996708475,1
134,134,1673427600,132.314,132.747,132.159,132.482,14902,0,0,0.0012689015131765354,0.0298261369934949,0.03483258927727672,0.8562710269991954,3
135,135,1673438400,132.482,132.873,132.312,132.771,12007,0,0,0.0021790525600401058,0.030653283554931673,0.05734810411902573,0.5345125880937741,4
136,136,1673449200,132.771,132.809,132.381,132.595,16539,0,0,-0.0013264700512222911,0.029753816029458084,0.06970695263607678,0.42684143983162764,0
137,137,1673460000,132.595,132.702,132.28,132.323,10994,1,0,-0.0020534663222510703,0.030220379274202024,0.06319369332868575,0.47821827910925363,0
138,138,1673470800,132.318,132.553,132.29,132.48,10450,3,0,0.0011857873090285452,0.030146224238418454,0.061115510459643856,0.49326634125595303,0
139,139,1673481600,132.39,132.485,131.54,131.908,14346,2,0,-0.0043269807438415945,0.029396726917557382,-0.048028209150535774,-0.6120721017395971,1
140,140,1673492400,131.908,132.014,131.465,131.7,10406,2,0,-0.001578101143872571,0.029610057499962844,-0.05318492710821978,-0.5567377659409555,1
141,141,1673503200,131.703,131.808,131.361,131.725,7640,0,0,0.00018980734611418352,0.0283442732352192,-0.019934088606016063,-1.421899631100514,1
142,142,1673514000,131.734,131.901,130.852,130.958,17454,0,0,-0.0058397549878150615,0.03465322465274961,-0.08164104394904202,-0.4244583726094824,1
143,143,1673524800,130.958,131.162,130.627,130.685,13607,0,0,-0.002086813704715961,0.03511347693103425,-0.10941283185010842,-0.32092649771773046,1
144,144,1673535600,130.686,131.215,129.5,129.833,48613,0,0,-0.006540838157515895,0.04093357029602963,-0.17133119404718855,-0.2389148720037262,1
145,145,1673546400,129.834,129.945,128.861,129.162,24316,0,0,-0.005181578804937733,0.043296251544980076,-0.24498528914307674,-0.17673000569309336,1
146,146,1673557200,129.163,129.445,129.069,129.257,13603,3,0,0.0007352400889995065,0.04331102494773836,-0.24462512809823603,-0.17705059690493288,1
147,147,1673568000,129.233,129.406,128.636,129.22,12873,3,0,-0.0002862923993447753,0.04337101953113256,-0.23896069636222464,-0.18149854847003505,1
148,148,1673578800,129.217,129.347,128.817,129.121,14218,3,0,-0.0007664289047898211,0.03902839078787712,-0.29939144690768116,-0.1303590706781671,1
149,149,1673589600,129.121,129.302,128.4,128.553,10613,0,0,-0.004408678562769381,0.04058652327026051,-0.33351716589226627,-0.12169245670362554,1
150,150,1673600400,128.553,128.794,128.106,128.526,22668,0,0,-0.00021005216372603586,0.04016171668793423,-0.3439337530250955,-0.11677166412045574,1
151,151,1673611200,128.522,128.833,128.271,128.535,13401,0,0,7.002229045771124e-05,0.040272633616549675,-0.3406435707866131,-0.11822513932540171,1
152,152,1673622000,128.535,128.633,127.458,127.509,27611,0,0,-0.00801429044664907,0.045952512413343846,-0.43890205212512196,-0.10469878687248363,1
153,153,1673632800,127.511,127.979,127.472,127.852,12718,0,0,0.0026863946043270987,0.04719719045153196,-0.42434484468835,-0.11122366877390678,1
154,154,1673643600,127.852,127.945,127.749,127.856,5760,2,0,3.128568523727915e-05,0.047528808920609,-0.4112790599528435,-0.11556340584433977,3
155,155,1673827200,127.752,128.196,127.711,127.856,9131,3,0,0.0,0.04674983368311264,-0.42650587811096197,-0.10961122948685355,1
156,156,1673838000,127.858,127.944,127.218,127.399,13779,3,0,-0.003580736818413398,0.04496341134112198,-0.49562335065240404,-0.09072093008114988,1
157,157,1673848800,127.399,128.121,127.322,127.975,9081,1,0,0.004511038529953423,0.050247550479327656,-0.42557324767829546,-0.11807027521925297,4
158,158,1673859600,127.975,128.863,127.887,128.372,23643,1,0,0.003097366595988093,0.052875826186489214,-0.36376325265942544,-0.14535780016238853,3
159,159,1673870400,128.372,128.542,128.116,128.427,9602,1,0,0.0004283505842385446,0.05246476104755345,-0.37285249335690546,-0.140711841766692,3
160,160,1673881200,128.427,128.561,128.296,128.533,9514,0,0,0.0008250311800485648,0.05197488799758241,-0.3110283502702236,-0.16710659318491794,3
161,161,1673892000,128.537,128.759,128.432,128.587,3917,0,0,0.00042003734282785037,0.052268395558935865,-0.28705068842981846,-0.18208768578416093,3
162,162,1673902800,128.585,128.602,128.425,128.556,2961,2,0,-0.00024111097832847569,0.0521515366646379,-0.29222170832313044,-0.17846564844173116,1
163,163,1673913600,128.46,128.56,128.204,128.408,7928,3,0,-0.0011519124575049518,0.04930122369155904,-0.23596759795940903,-0.208932175933917,1
164,164,1673924400,128.407,129.155,128.3,128.772,12666,3,0,0.0028307041220739996,0.05077628329038708,-0.17695738403792952,-0.2869407431989589,3
165,165,1673935200,128.764,128.961,128.528,128.922,8043,1,0,0.001164171590655583,0.04644322228104114,-0.08449726705987182,-0.549641709099693,3
166,166,1673946000,128.922,129.02,128.384,128.784,15657,0,0,-0.0010709879722682538,0.04310134708429369,-0.035170177067838065,-1.2255083902807078,1
167,167,1673956800,128.784,129.119,128.319,128.555,14418,0,0,-0.001779754024433943,0.043338034669843976,-0.06535010642903946,-0.6631670097875458,1
168,168,1673967600,128.554,128.781,128.125,128.141,25151,0,0,-0.0032256081821054514,0.04454051651385929,-0.10062189582216759,-0.442652328799064,1
169,169,1673978400,128.141,128.412,127.989,128.394,9093,1,0,0.001972441047227215,0.045260744427446785,-0.06775545639796313,-0.6680014693076057,1
170,170,1673989200,128.394,128.443,128.098,128.139,5279,2,0,-0.001988048976055186,0.04320093336704795,-0.038707901357392806,-1.1160753193042077,1
171,171,1674000000,128.111,128.897,128.08,128.844,8398,3,0,0.005486758023988157,0.04740949850108236,0.029653820895177516,1.5987652541865989,4
172,172,1674010800,128.858,131.244,128.369,131.137,25420,3,0,0.017640208018419673,0.07701362885475882,0.24049604963072105,0.32022824895881813,4
173,173,1674021600,131.139,131.574,130.53,130.728,20643,1,0,-0.0031237495089351942,0.07150383142690592,0.2991825408832876,0.23899733993769331,0
174,174,1674032400,130.721,130.919,129.204,129.391,30822,1,0,-0.010280000878954346,0.08148908407132242,0.14358579508391023,0.567528870273699,0
175,175,1674043200,129.39,129.58,128.836,129.076,19600,1,0,-0.002437449701164628,0.08214078073551095,0.11396097044708733,0.7207799338076832,0
176,176,1674054000,129.076,129.141,127.563,128.364,33883,0,0,-0.005531400057370003,0.08471895225285932,0.0475841697586473,1.7804020261898894,2
177,177,1674064800,128.364,128.949,128.218,128.772,13842,1,0,0.0031734206209964905,0.0841613153915765,0.12863405903156597,0.6542692971456638,0
178,178,1674075600,128.771,128.931,128.665,128.906,7040,2,0,0.001040057840244249,0.08293234223804671,0.08698229075505587,0.9534393899970524,3
179,179,1674086400,128.876,128.888,128.28,128.42,10154,3,0,-0.0037773142073325955,0.08347521741819253,0.0044861211152076065,18.60743731042346,2
180,180,1674097200,128.422,128.694,128.152,128.289,9921,2,0,-0.0010206109748494522,0.08353631006305094,-0.012901417593848354,-6.474971409566858,1
181,181,1674108000,128.29,128.293,127.761,127.954,9984,1,0,-0.0026147070621062515,0.08393059083738397,-0.05417827649970615,-1.549155791949919,1
182,182,1674118800,127.954,128.396,127.897,128.324,14954,0,0,0.0028874913732445284,0.08459840499157813,-0.02456882813470601,-3.443322755474614,3
183,183,1674129600,128.324,128.718,128.305,128.633,12350,0,0,0.002405072825006882,0.08503729035749298,0.007185377505318277,11.834770030461502,3
184,184,1674140400,128.633,128.813,128.232,128.459,21219,0,0,-0.0013536012522165897,0.0850754281461022,0.004765111968778623,17.853815126176023,2
185,185,1674151200,128.46,128.629,128.387,128.436,8688,0,0,-0.00017906148474238875,0.0844586826822778,-0.03135207531301804,-2.69387853400597,1
186,186,1674162000,128.44,128.534,128.298,128.419,5347,2,0,-0.00013237040372834097,0.08432875898854808,-0.046910579245625125,-1.797649066471772,1
187,187,1674172800,128.391,128.685,128.348,128.63,9107,3,0,0.0016417107041134392,0.08449353279143178,-0.014358195129044809,-5.884690382881904,3
188,188,1674183600,128.621,128.889,128.527,128.817,7959,2,0,0.00145272644767494,0.08440503181025495,0.024431570536261788,3.454752599100391,3
189,189,1674194400,128.818,129.293,128.817,129.166,8512,1,0,0.0027056062833507363,0.08396278618729418,0.09560614412173603,0.8782153799695522,3
190,190,1674205200,129.163,129.492,128.725,129.462,14158,0,0,0.0022890029636531157,0.08404558494155538,0.09940488711884686,0.8454874541638164,3
191,191,1674216000,129.462,130.284,129.172,130.111,15189,0,0,0.005000530504865247,0.08503031039561938,0.18326784088989204,0.46396743685492475,3
192,192,1674226800,130.11,130.612,129.683,129.924,18233,0,0,-0.001438268173406693,0.08351671230920073,0.10016752652115385,0.8337703366526005,0
193,193,1674237600,129.923,129.988,129.479,129.607,10221,1,0,-0.002442869311522429,0.055574930656057814,-0.14082940143815137,-0.39462590970724876,1
194,194,1674248400,129.607,129.616,129.443,129.585,4391,0,0,-0.00016975832628185795,0.05479372999683518,-0.10538150724631132,-0.5199558388243981,1
195,195,1674432000,129.456,129.629,129.246,129.275,7639,3,0,-0.0023951181966719794,0.04229509528644602,-0.01076291505892293,-3.929706316076658,1
196,196,1674442800,129.276,129.323,129.041,129.309,7822,3,0,0.00026297064161692464,0.04139346407839676,0.021642129054455703,1.9126336403522477,2
