,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,return,volatility,expected_return,risk_factor,strategy
19,19,1671613200,1.0614,1.06375,1.06107,1.06144,17686,0,0,6.595032058947636e-05,0.0,0.0,0.0,-1
20,20,1671624000,1.06144,1.06317,1.06045,1.06305,15596,0,0,0.0015156581656872402,0.0,0.0,0.0,3
21,21,1671634800,1.06303,1.06451,1.05959,1.06154,25314,0,0,-0.00142145096630341,0.03007088661994868,0.018440221404304163,1.6307226448446972,2
22,22,1671645600,1.06157,1.0616,1.05904,1.06095,16418,0,0,-0.0005559508079626814,0.030001282311948763,0.0013573509049325757,22.102819693069,2
23,23,1671656400,1.06097,1.06202,1.0603,1.0604,9767,0,0,-0.0005185377352382231,0.029176722556714167,-0.028483708718547083,-1.0243301827376092,1
24,24,1671667200,1.06028,1.06185,1.06028,1.06179,3302,1,0,0.0013099677208654788,0.029351629762459665,0.000226035525250942,129.85405603775703,3
25,25,1671678000,1.06181,1.06443,1.06133,1.06433,8180,1,0,0.0023893300551081037,0.030193267843607707,0.041789064143191834,0.7225160089766384,4
26,26,1671688800,1.06435,1.06495,1.06352,1.06444,5839,0,0,0.00010334606378130966,0.028588299647799183,0.0731623395111058,0.3907515784601116,3
27,27,1671699600,1.06445,1.06595,1.06261,1.06464,15881,0,0,0.00018787457548646408,0.026489994575241343,0.036462011543403734,0.7265094122332807,3
28,28,1671710400,1.06464,1.06564,1.06137,1.06366,15039,0,0,-0.0009209228673226297,0.02657929369522608,0.03411949763648818,0.7790060093616844,0
29,29,1671721200,1.06369,1.06376,1.05859,1.06017,30664,0,0,-0.003286518357259598,0.029028472458345982,0.002037582074168237,14.24652917119705,2
30,30,1671732000,1.06014,1.06061,1.05767,1.05795,12738,0,0,-0.00209619928323185,0.02977500233343557,-0.03217008260646549,-0.9255494521935557,1
31,31,1671742800,1.05795,1.06033,1.05733,1.05971,12464,0,0,0.001662212446976941,0.03005539853761678,0.0037374533710260206,8.04167853186242,2
32,32,1671753600,1.05948,1.06041,1.05887,1.05889,3659,1,0,-0.0007740961398535357,0.026227897725552732,-0.05461210494380738,-0.4802579529307593,1
33,33,1671764400,1.05891,1.06124,1.05865,1.06074,8861,0,0,0.0017455881165653053,0.0260069010304077,-0.00701192235210253,-3.708954509829892,4
34,34,1671775200,1.06077,1.06113,1.06018,1.06066,5211,0,0,-7.542189123975082e-05,0.02433754941235352,-0.03784120198701913,-0.6431494808410726,1
35,35,1671786000,1.06068,1.06308,1.05962,1.06098,13522,0,0,0.0003016534401940981,0.021686077537972644,0.004185540132643276,5.181189727185181,3
36,36,1671796800,1.06098,1.06267,1.06051,1.06212,10965,0,0,0.001073901473844824,0.021385029640984345,-0.000677870357478778,-31.547373926368866,3
37,37,1671807600,1.06213,1.0633,1.0592,1.06137,36343,0,0,-0.0007063843306879246,0.02152093578501329,-0.007572725254968398,-2.841901040961917,1
38,38,1671818400,1.06137,1.063,1.06061,1.06095,16118,0,0,-0.0003957932879892863,0.021526790282936525,-0.007914821732333505,-2.7198073451225846,1
39,39,1671829200,1.06084,1.06227,1.06053,1.06163,5548,13,0,0.0006407296999534791,0.021631546006123815,0.0029392369435659667,7.359578836771084,3
40,40,1672045200,1.06282,1.06308,1.06141,1.06222,1393,14,0,0.0005555948067678459,0.021713374884757476,0.008814970777706401,2.463238442000503,3
41,41,1672056000,1.06222,1.0627,1.06161,1.06188,978,14,0,-0.00032013558957089545,0.021057378236803436,-0.013214554285391226,-1.5934989392780732,1
42,42,1672066800,1.06188,1.06324,1.06188,1.06237,798,14,0,0.0004613393044047517,0.020518220732374977,0.009378928963106712,2.187693372354794,3
43,43,1672077600,1.06237,1.06301,1.06228,1.06263,525,32,0,0.0002447058835738932,0.02041376733825949,0.01898680926154561,1.0751552331440928,3
44,44,1672088400,1.06265,1.06366,1.06249,1.06352,1172,5,0,0.0008371940380339111,0.020456987727306655,0.035255590540811226,0.5802480518267314,3
45,45,1672099200,1.06356,1.06457,1.06277,1.06425,3377,0,0,0.0006861644149899746,0.02011876441858693,0.027769950870305166,0.7244796547371725,3
46,46,1672110000,1.0643,1.06604,1.06351,1.06395,4323,1,0,-0.0002819283920562045,0.018356763267942753,-0.004285150495666528,-4.283808301833626,1
47,47,1672120800,1.06395,1.06648,1.06385,1.06639,3535,0,0,0.0022907151599898153,0.020025476070721204,0.021963278658835537,0.9117707962360719,4
48,48,1672131600,1.06641,1.06676,1.06382,1.06604,8875,0,0,-0.0003282640022348318,0.02007253005998757,0.01576961572617999,1.2728610771830084,2
49,49,1672142400,1.06607,1.06696,1.06318,1.06349,7906,0,0,-0.0023948957927798,0.021575654875059327,-0.0019180593793060568,-11.248689747480748,1
50,50,1672153200,1.06351,1.06545,1.06116,1.06499,17338,0,0,0.0014094567469002657,0.018496321094755495,0.054433641870612316,0.3397957670868483,4
51,51,1672164000,1.06498,1.06605,1.06335,1.06488,10373,0,0,-0.0001032926893170701,0.016542435060960765,0.07834852099758968,0.2111390853372928,0
52,52,1672174800,1.06488,1.06564,1.06354,1.0639,7615,0,0,-0.000920715216443381,0.016301967980894456,0.047353389036545804,0.3442619063297271,0
53,53,1672185600,1.06389,1.06424,1.06243,1.06278,4077,1,0,-0.0010532850297599024,0.01653655862489145,0.0440031223576694,0.3758042097667021,0
54,54,1672196400,1.0628,1.06425,1.06267,1.06373,6919,0,0,0.000893482808168838,0.015761890576903612,0.0337778586569118,0.4666338010647793,0
55,55,1672207200,1.06374,1.06522,1.0636,1.06462,5908,0,0,0.0008363286601125673,0.015924825376887268,0.04471886527313962,0.35610978229477824,3
56,56,1672218000,1.06458,1.06546,1.06278,1.06371,12393,0,0,-0.0008551306004736024,0.016310652204585094,0.030837456785127206,0.5289233907399155,0
57,57,1672228800,1.06371,1.06578,1.06293,1.06462,12486,0,0,0.0008551306004736836,0.016166814487039393,0.028212206304673526,0.57304325342188,0
58,58,1672239600,1.06462,1.06744,1.06115,1.06188,21828,0,0,-0.002577005893583078,0.01849142359990817,0.005764747549931682,3.207672745379338,2
59,59,1672250400,1.0619,1.06358,1.06128,1.062,13125,0,0,0.00011300073462510875,0.01843017062322728,0.011870275821304427,1.552632045006852,2
60,60,1672261200,1.062,1.06275,1.06063,1.06115,7614,0,0,-0.0008006971202339705,0.018521363356541348,-0.0054268460209449705,-3.412914846866476,1
61,61,1672272000,1.06091,1.06373,1.06055,1.06342,3972,0,0,0.0021369038099969015,0.019900889446524947,0.013548862017803698,1.4688236857364445,4
62,62,1672282800,1.06342,1.06342,1.06198,1.06228,5416,0,0,-0.001072587956242593,0.0202467145425707,0.004519433617743327,4.47992298483641,2
63,63,1672293600,1.06231,1.06287,1.0611,1.06143,4496,0,0,-0.0008004859847985206,0.020369990036986245,-0.01062246985269594,-1.9176321815416988,1
64,64,1672304400,1.06136,1.06583,1.06119,1.06564,11471,0,0,0.003958502068540401,0.024643260744607792,0.033943084366902146,0.7260171314495333,4
65,65,1672315200,1.06564,1.06566,1.06315,1.06525,11541,0,0,-0.00036604423912502034,0.0245634440500512,0.019504225040994975,1.259390926756767,2
66,66,1672326000,1.06525,1.06701,1.06362,1.0667,26888,0,0,0.0013602572514157933,0.024882861616173754,0.027593339078104795,0.9017705883924069,3
67,67,1672336800,1.06672,1.06904,1.06567,1.0675,16817,0,0,0.0007496954713424647,0.02493495359556342,0.03997282543888883,0.6237976255565026,3
68,68,1672347600,1.06749,1.06793,1.06598,1.0661,8758,0,0,-0.0013123361463500153,0.024165021216762884,-0.003263790237189138,-7.403974967942314,1
69,69,1672358400,1.06607,1.06684,1.06541,1.06683,3381,1,0,0.0006845044408426274,0.024253027010412365,0.008889431079740374,2.7282991220536807,2
70,70,1672369200,1.0668,1.06695,1.06547,1.0659,5655,0,0,-0.0008721217021808604,0.022864388077994183,0.02716272016692765,0.8417561988446591,0
71,71,1672380000,1.06585,1.06592,1.06404,1.06444,6405,0,0,-0.0013706734404656448,0.022898379689842638,-0.006198842081463281,-3.6939769377763065,1
72,72,1672390800,1.06444,1.06747,1.06386,1.06546,15326,0,0,0.0009577915188281519,0.023146108995705354,0.006534168416279384,3.542319010027134,2
73,73,1672401600,1.06548,1.06987,1.06533,1.06722,15360,0,0,0.001650505841987362,0.02353165705957975,0.0373888211174483,0.6293768125413881,4
74,74,1672412400,1.06721,1.07012,1.0645,1.06723,31055,0,0,9.370095340592002e-06,0.02313246092802585,0.050140682618654224,0.4613511368395233,3
75,75,1672423200,1.06723,1.07133,1.06707,1.07023,23346,0,0,0.002807071917053845,0.024749619947841323,0.07310375192527432,0.3385547156750594,4
76,76,1672434000,1.0701,1.07087,1.06916,1.06976,11491,13,0,-0.0004392543961018188,0.024789322214454613,0.057796755250701694,0.42890508484303974,0
77,77,1672639200,1.07016,1.07017,1.06754,1.06935,894,1,0,-0.0003833369999866511,0.024582268705163935,0.06345827845654511,0.38737686087714074,0
78,78,1672650000,1.06916,1.07005,1.06636,1.06784,5236,0,0,-0.0014130706687380333,0.025130464857267693,0.0362398632260045,0.6934481154232095,0
79,79,1672660800,1.06788,1.06898,1.06749,1.0682,2268,0,0,0.0003370723426608534,0.023100650830392963,0.07120880206093168,0.32440723845664876,0
80,80,1672671600,1.06821,1.06863,1.06585,1.06603,3728,0,0,-0.0020335209867570897,0.024456152269693963,0.0454505414043453,0.5380827491607357,0
81,81,1672682400,1.06602,1.06696,1.0651,1.06526,2957,0,0,-0.0007225671152227598,0.024418129675785445,0.04638810146447983,0.5263877784367361,0
82,82,1672693200,1.06525,1.06727,1.06499,1.06665,1658,0,0,0.001303995193946643,0.02373987139730397,0.03639319807187672,0.6523161649717517,3
83,83,1672704000,1.06642,1.0683,1.06493,1.06706,5812,1,0,0.0003843071504992305,0.023331763193384012,0.0538759393527786,0.4330646198223678,3
84,84,1672714800,1.06705,1.06784,1.06503,1.06724,11551,0,0,0.0001686735701886438,0.02304063481633,0.06550585401262457,0.3517339810864768,3
85,85,1672725600,1.06724,1.06802,1.06516,1.06522,9571,0,0,-0.0018945261380628486,0.019910862178246582,-0.004730484466614416,-4.209053495211387,1
86,86,1672736400,1.06523,1.06588,1.05339,1.05476,29913,0,0,-0.009868097701108205,0.03953562537269179,-0.11875512601041263,-0.3329172112471612,1
87,87,1672747200,1.05479,1.05551,1.05196,1.05357,19519,0,0,-0.0011288556595690712,0.03901962794450053,-0.14862448094223102,-0.26253836310901635,1
88,88,1672758000,1.05356,1.05974,1.05305,1.05555,30718,0,0,0.001877560861083123,0.03969719348111832,-0.13509009626534313,-0.2938571707221626,3
89,89,1672768800,1.05554,1.05609,1.05372,1.05567,19414,0,0,0.000113678347239258,0.03965316986859941,-0.11797792234227183,-0.3361066976036377,3
90,90,1672779600,1.05567,1.05689,1.05459,1.0547,12703,0,0,-0.0009192701453384893,0.03945445054141559,-0.13722321737644522,-0.2875202265020501,1
91,91,1672790400,1.05465,1.05612,1.05402,1.05579,9461,1,0,0.001032935571279785,0.03980550290828618,-0.1143625300949175,-0.34806420315507886,3
92,92,1672801200,1.05583,1.05698,1.05569,1.05686,6832,0,0,0.0010129459129436106,0.03996979990196881,-0.08575909785400641,-0.46607066657828117,3
93,93,1672812000,1.05687,1.05784,1.05594,1.05701,7579,0,0,0.0001419197966306741,0.039735169051104746,-0.09554955852037615,-0.4158592636786609,3
94,94,1672822800,1.05692,1.06354,1.0567,1.06109,27550,0,0,0.003852514089261926,0.04182938449657379,-0.06912545955308139,-0.6051226967171631,4
95,95,1672833600,1.06109,1.06244,1.05987,1.06071,16320,0,0,-0.0003581864493003874,0.04181735333343889,-0.07353613808877313,-0.5686639850865817,1
96,96,1672844400,1.06075,1.06286,1.05812,1.06034,33655,0,0,-0.0003488838110870142,0.040271048813625525,-0.11140760682646345,-0.3614748576042444,1
97,97,1672855200,1.06034,1.06208,1.05928,1.05991,19542,0,0,-0.0004056125512515025,0.04027124732243556,-0.11100390468825966,-0.36279126788856875,1
98,98,1672866000,1.05992,1.06103,1.05851,1.0603,19712,0,0,0.0003678880907068956,0.040368644002431585,-0.1019892035999371,-0.39581291526485146,1
99,99,1672876800,1.06015,1.06311,1.05973,1.06289,6130,0,0,0.0024397263407390716,0.04135038826850459,-0.05575563948621184,-0.7416359788812105,3
100,100,1672887600,1.06289,1.06315,1.06061,1.06069,9225,1,0,-0.0020719735419090163,0.04178040057746984,-0.08466419010105028,-0.49348373294072934,1
101,101,1672898400,1.06068,1.062,1.06017,1.06034,7416,0,0,-0.0003300283382853266,0.04132253601245416,-0.06422227831938912,-0.6434299295168203,1
102,102,1672909200,1.06027,1.06291,1.05902,1.06235,19808,0,0,0.001893823969350301,0.04193876503002725,-0.032825585304512385,-1.2776242873043946,3
103,103,1672920000,1.06238,1.0626,1.05982,1.05995,14381,0,0,-0.0022616981793861916,0.04222030720972513,-0.0756139057845064,-0.5583669666535893,1
104,104,1672930800,1.05995,1.06083,1.0515,1.05185,37280,0,0,-0.007671218602223251,0.04921714379422234,-0.17228021481717617,-0.2856807663401836,1
105,105,1672941600,1.05185,1.05433,1.05173,1.0536,20383,0,0,0.0016623528490331994,0.04981146765234696,-0.15435606347104153,-0.3227049623592662,1
106,106,1672952400,1.05362,1.05387,1.05152,1.05207,11600,0,0,-0.0014532194211443012,0.049691672085849764,-0.14906038286801898,-0.3333660569612769,1
107,107,1672963200,1.05205,1.05312,1.05178,1.0529,6029,0,0,0.0007886098547866008,0.036617324958276014,-0.02117989219728128,-1.7288721121525035,1
108,108,1672974000,1.05292,1.05362,1.05225,1.05321,7096,0,0,0.00029438158713338653,0.03643711127360428,-0.004101045236851788,-8.884835247897831,3
109,109,1672984800,1.05317,1.05345,1.05104,1.05127,6481,0,0,-0.0018436863733882357,0.036280023039164944,-0.048756012050508085,-0.7441138336248908,1
110,110,1672995600,1.05124,1.0531,1.04968,1.05075,18571,0,0,-0.0004947621912325734,0.03627634161258412,-0.05605729851217007,-0.6471296793709833,1
111,111,1673006400,1.05075,1.05161,1.04832,1.04946,14268,0,0,-0.0012284487381993218,0.03636686948216485,-0.05976744162650006,-0.6084729158967428,1
112,112,1673017200,1.04947,1.06125,1.04865,1.06019,43359,0,0,0.010172391179588415,0.051160814921611175,0.04990602567320349,1.0251430409751388,4
113,113,1673028000,1.06018,1.06437,1.05967,1.06378,20285,0,0,0.003380465278454999,0.052281060347063264,0.07831625805934016,0.6675633085974301,4
114,114,1673038800,1.06378,1.06481,1.06378,1.06427,9925,0,0,0.00046051550354539087,0.052279743747486146,0.08213940654231676,0.6364757909536704,3
115,115,1673222400,1.06394,1.06675,1.0636,1.06612,5658,0,0,0.0017367716380799689,0.05097904674561969,0.05675049712813328,0.8983013246653575,3
116,116,1673233200,1.06613,1.06777,1.06551,1.06675,9906,1,0,0.0005907533214140423,0.05094819283674264,0.06813777437670644,0.7477231726864235,3
117,117,1673244000,1.06673,1.06863,1.06667,1.06818,6631,0,0,0.0013396225767166676,0.051025295299115245,0.08839985103035061,0.5772101955420328,3
118,118,1673254800,1.06819,1.06997,1.06599,1.06724,21400,0,0,-0.0008803889265014708,0.051140352210330794,0.08270253452735099,0.6183649933173196,0
119,119,1673265600,1.06727,1.06937,1.06614,1.06889,15015,0,0,0.001544850105707279,0.05131409241933904,0.0968260787073556,0.5299614845957906,3
120,120,1673276400,1.06889,1.07493,1.06853,1.07403,25851,0,0,0.004797201815554058,0.053121954519263784,0.12511578440513543,0.4245823560299189,4
121,121,1673287200,1.07403,1.07607,1.07377,1.07433,17838,0,0,0.0002792828035803994,0.05230771576863897,0.15333086055100845,0.3411427783074224,3
122,122,1673298000,1.07431,1.07539,1.07301,1.07318,12987,0,0,-0.001071007920732765,0.05253769843544948,0.1444391055616392,0.36373597185582884,0
123,123,1673308800,1.07293,1.07382,1.07204,1.07275,7195,1,0,-0.00040075865079949115,0.05241208180921865,0.11690411411984167,0.44833393763618584,0
124,124,1673319600,1.07274,1.07425,1.07212,1.07324,8697,0,0,0.0004566656960333729,0.05146832971829474,0.14952448062487644,0.34421339905816023,3
125,125,1673330400,1.07325,1.07441,1.07262,1.07341,6584,0,0,0.00015838632320627744,0.041880448498825745,0.2434797397300308,0.17200794014837784,3
126,126,1673341200,1.07346,1.07518,1.07222,1.07461,18064,0,0,0.0011173081487489249,0.04180879044844352,0.23693920332661947,0.1764536634775897,3
127,127,1673352000,1.07461,1.07461,1.07154,1.07194,13745,0,0,-0.0024877141245165744,0.04269909495238603,0.2245252668861522,0.19017501034321022,0
128,128,1673362800,1.07195,1.07593,1.07121,1.07277,30235,0,0,0.000773997455540414,0.04269956633920161,0.22434991809519797,0.1903257496224402,0
129,129,1673373600,1.07277,1.07438,1.07242,1.0738,18460,0,0,0.0009596706178227559,0.042644740781493065,0.23233338646347035,0.1835497748757606,3
130,130,1673384400,1.07381,1.07441,1.07306,1.07334,8879,0,0,-0.000428476957290014,0.04176093618007168,0.2493158994566491,0.16750209782482423,0
131,131,1673395200,1.07329,1.07451,1.07307,1.07451,6019,0,0,0.0010894616623372897,0.04141067059723127,0.2683265856994874,0.1543293613239248,3
132,132,1673406000,1.07451,1.07451,1.07252,1.07334,5440,0,0,-0.0010894616623372381,0.041316382287156,0.2699944306098324,0.1530267946410424,0
133,133,1673416800,1.0734,1.07568,1.0732,1.07459,4648,0,0,0.0011639114320423985,0.024795721718285025,0.1618926736392802,0.15316148137458896,3
134,134,1673427600,1.07459,1.07575,1.07255,1.07417,16673,0,0,-0.00039092314204336215,0.022919168368956366,0.11663601259329988,0.19650164524119673,0
135,135,1673438400,1.07417,1.07555,1.07282,1.07407,13492,0,0,-9.309946753825015e-05,0.02299996958363366,0.10999263294029618,0.20910463699980714,0
136,136,1673449200,1.07407,1.07765,1.07393,1.0755,21812,0,0,0.0013304988541446483,0.022752292109721965,0.10511735953307234,0.2164465718201718,3
137,137,1673460000,1.07551,1.07671,1.0735,1.07533,14486,0,0,-0.00015807850955584245,0.022828041107334905,0.09613137756143372,0.23746711725572034,0
138,138,1673470800,1.07533,1.07638,1.07477,1.07556,7643,0,0,0.00021386495904185908,0.022564255147115627,0.08262228614933603,0.2731013168327461,3
139,139,1673481600,1.07535,1.07746,1.0749,1.07611,6901,1,0,0.0005112308225504609,0.022136232683008232,0.09932172313795921,0.22287402980575263,3
140,140,1673492400,1.07612,1.07712,1.07605,1.07686,6514,0,0,0.0006967120120931066,0.021772700911094043,0.08914406601458913,0.2442417300948643,3
141,141,1673503200,1.07686,1.07752,1.07567,1.07574,6068,0,0,-0.0010406021565235618,0.015143361770832253,0.01909041834965769,0.7932441025371133,0
142,142,1673514000,1.07571,1.07735,1.07427,1.07655,15937,0,0,0.0007526867087996793,0.015311393630659172,0.024771265212289048,0.618111085543712,0
143,143,1673524800,1.07654,1.07685,1.07518,1.07629,13569,0,0,-0.00024154140694524926,0.01477340362224218,0.034724863377739244,0.42544166298182856,0
144,144,1673535600,1.07628,1.08386,1.07302,1.0807,51390,0,0,0.004089037171874679,0.019980463469947904,0.08860241324982929,0.2255069894497078,4
145,145,1673546400,1.08069,1.0867,1.08025,1.08557,27989,0,0,0.004496215341858992,0.0246115848814675,0.1370770089997367,0.17954568064375237,4
146,146,1673557200,1.08557,1.08561,1.08397,1.08515,12870,0,0,-0.0003869683839840779,0.024791085437104864,0.13053275251345245,0.18992233718928084,0
147,147,1673568000,1.08497,1.08678,1.08385,1.08522,7314,0,0,6.450513048394664e-05,0.024738598974361238,0.1178991162942727,0.20982853605632149,0
148,148,1673578800,1.08522,1.08563,1.08314,1.08454,8792,0,0,-0.0006267974543386956,0.022692570667567746,0.14023011633640725,0.16182380262117907,0
149,149,1673589600,1.08454,1.0851,1.08319,1.08451,7243,0,0,-2.7661879626407962e-05,0.022765548101547635,0.13061020431440537,0.17430145080200873,0
150,150,1673600400,1.08453,1.08645,1.08332,1.08426,21190,0,0,-0.00023054542538619155,0.022848001224721498,0.11632761179589801,0.19641081658935228,0
151,151,1673611200,1.08425,1.08518,1.08034,1.08119,17006,0,0,-0.002835440261219045,0.025407517212175816,0.08744405214874963,0.29055740885561326,0
152,152,1673622000,1.0812,1.08388,1.07805,1.08296,28541,0,0,0.00163574650062217,0.025677695795594223,0.09399947020816822,0.27316851614939125,4
153,153,1673632800,1.08294,1.08346,1.08012,1.08312,16095,0,0,0.00014773230932483788,0.02514191382055012,0.10884579786811313,0.2309865361179511,3
154,154,1673643600,1.08312,1.08358,1.08267,1.08323,7672,0,0,0.00010155330403155114,0.02502124781991061,0.09609750033198296,0.26037355533152295,3
155,155,1673827200,1.08295,1.08442,1.08193,1.08416,5599,1,0,0.0008581750926931894,0.02490937739116512,0.11108667914882156,0.22423370274481166,3
156,156,1673838000,1.08416,1.08742,1.08405,1.086,8727,0,0,0.0016957279103005211,0.02519538953232018,0.13255260768288682,0.1900784146970277,4
157,157,1673848800,1.086,1.08639,1.0836,1.08395,5701,0,0,-0.0018894450193557956,0.026342839535448463,0.0939132812008815,0.2805017479806807,0
158,158,1673859600,1.08395,1.08424,1.08016,1.0821,16861,0,0,-0.0017081788969220241,0.02726740503169252,0.07531207655248731,0.3620588659866393,0
159,159,1673870400,1.0821,1.08367,1.08145,1.08153,10704,0,0,-0.0005268923181751404,0.027416830508657963,0.06642298922588331,0.4127611664001164,0
160,160,1673881200,1.08152,1.08293,1.0806,1.08252,11544,0,0,0.0009149511971196959,0.027498326890206926,0.07126763372071415,0.3858459367118633,3
161,161,1673892000,1.08253,1.08267,1.08109,1.08129,5065,0,0,-0.0011368836750746158,0.027881494955055083,0.04926448547470148,0.5659552654695422,0
162,162,1673902800,1.0813,1.08247,1.08125,1.0821,1570,0,0,0.0007488247961299169,0.02756922871586475,0.07073760890654322,0.38973933586430004,0
163,163,1673913600,1.08197,1.08337,1.08162,1.08287,5889,0,0,0.0007113262839368385,0.027560677814966527,0.07024128380818913,0.39237149893540735,3
164,164,1673924400,1.08287,1.08327,1.0806,1.08251,7779,0,0,-0.0003325051522751115,0.027584105523998124,0.06914971886423078,0.3989040877831625,0
165,165,1673935200,1.08251,1.08356,1.08136,1.08146,5802,0,0,-0.0009704386681914863,0.024118483857943056,0.008436008783436807,2.858992264837028,2
166,166,1673946000,1.08146,1.08388,1.0811,1.08172,18263,0,0,0.00024038683905352237,0.01790059607290239,-0.04263393325022883,-0.41986733825001504,1
167,167,1673956800,1.08174,1.08578,1.08088,1.08529,17979,0,0,0.0032948654871927576,0.021515005701450398,0.0015480732038931945,13.897925270809592,4
168,168,1673967600,1.08527,1.08694,1.07952,1.08017,32220,0,0,-0.004728796228892761,0.027047268102111978,-0.0559715431086273,-0.4832324892243856,1
169,169,1673978400,1.08017,1.08092,1.07745,1.07953,15699,0,0,-0.0005926749259008553,0.02704109275854488,-0.055562072767373225,-0.4866825770118454,1
170,170,1673989200,1.07954,1.08038,1.07868,1.07876,10375,0,0,-0.0007135278694418916,0.027083813115481335,-0.06379246464515902,-0.42456132187607254,1
171,171,1674000000,1.07879,1.07932,1.07824,1.07843,4412,0,0,-0.00030595358088452877,0.027084280025084284,-0.06469736251113907,-0.4186303579287507,1
172,172,1674010800,1.07843,1.07993,1.07661,1.07731,16130,0,0,-0.001039086439711751,0.025603667023072055,-0.043141116653051544,-0.5934864233807682,1
173,173,1674021600,1.07731,1.0791,1.07671,1.07895,12750,0,0,0.0015211526589871782,0.025504652991181705,-0.04451624275267145,-0.5729291470729783,3
174,174,1674032400,1.07897,1.08715,1.07893,1.08699,26533,0,0,0.007424062465402717,0.03667843092182224,0.042799719120263105,0.8569783091043044,4
175,175,1674043200,1.08699,1.087,1.08114,1.0824,17491,0,0,-0.004231610590299449,0.03972505052841179,-0.0091982476117089,-4.318762899777108,1
176,176,1674054000,1.08237,1.08874,1.08223,1.08334,35491,0,0,0.0008680636263140834,0.03972787130152057,-0.009079585208258176,-4.375516104566846,1
177,177,1674064800,1.08334,1.08357,1.07868,1.07966,24021,0,0,-0.0034026847440284196,0.040837889637348385,-0.07026053706020546,-0.5812350907929277,1
178,178,1674075600,1.07966,1.07974,1.07872,1.07936,10959,0,0,-0.00027790386557857455,0.040416442688197815,-0.05092204321487881,-0.7936924784744029,1
179,179,1674086400,1.07903,1.07982,1.07863,1.07875,6722,1,0,-0.000565309475647749,0.040072263344785836,-0.03720761015958751,-1.0769910556714477,1
180,180,1674097200,1.07875,1.08056,1.07822,1.08006,7027,0,0,0.001213631733030485,0.04031755596176329,-0.016321321545120004,-2.470238445477967,3
181,181,1674108000,1.08005,1.08033,1.07908,1.07911,7266,0,0,-0.0008799678221744092,0.040247379415518175,-0.03786034977664927,-1.063048272214884,1
182,182,1674118800,1.07914,1.08293,1.07825,1.08249,18064,0,0,0.0031273156501929493,0.04161766047625897,0.013310042126561516,3.1267865330949465,4
183,183,1674129600,1.0825,1.08382,1.0805,1.0809,16164,0,0,-0.0014699155365295175,0.04185914519223711,-0.0133148418653517,-3.1437958945020816,1
184,184,1674140400,1.08092,1.08253,1.07836,1.07892,29083,0,0,-0.0018334866374752664,0.04220065977316901,-0.043852596922296955,-0.9623297759981002,1
185,185,1674151200,1.07892,1.08352,1.07874,1.08285,18248,0,0,0.0036359134685979067,0.04420437187477603,0.0037684265281792556,11.730193369627326,4
186,186,1674162000,1.08285,1.08401,1.08212,1.08294,10436,0,0,8.311055093220861e-05,0.04405887491231528,0.016411017157663597,2.6847132319120584,3
