,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,return,volatility,expected_return,risk_factor,strategy
184,184,1674140400,1.23328,1.23656,1.23155,1.23588,28401,1,0,0.002122197188747922,0.03591261100719082,0.1579433128340054,0.22737658443908992,3
185,185,1674151200,1.23588,1.23901,1.23527,1.2381,17136,3,0,0.0017946795009350747,0.03586696163918116,0.18597451780788002,0.19285954904979688,3
186,186,1674162000,1.23808,1.23973,1.23763,1.23882,9048,4,0,0.0005813671981971772,0.03501607213210016,0.20989395770196473,0.16682744236887762,3
187,187,1674172800,1.2388,1.23979,1.23802,1.23859,3274,7,0,-0.0001856777849938379,0.034362812584515644,0.17311558078427605,0.19849635965081655,0
188,188,1674183600,1.23861,1.23959,1.23767,1.23808,6700,6,0,-0.000411843327701047,0.03231235636107402,0.1199108948763118,0.26946972912181366,0
189,189,1674194400,1.23808,1.23826,1.23643,1.23664,6583,1,0,-0.0011637681535874146,0.03246590067692909,0.08550249198441684,0.3797070696237266,0
190,190,1674205200,1.23667,1.23812,1.23382,1.23412,16409,1,0,-0.002039858888613111,0.03296840383170493,0.07784570396803644,0.4235096113363147,0
191,191,1674216000,1.23411,1.23711,1.23361,1.23532,14559,1,0,0.0009718803408504919,0.03240423247939107,0.0639918401930652,0.5063806945014642,0
192,192,1674226800,1.23533,1.23955,1.23353,1.23697,22712,1,0,0.0013347950644792526,0.03209419199199163,0.09564519896952899,0.33555465760718756,3
193,193,1674237600,1.23698,1.23975,1.23664,1.23911,15294,1,0,0.0017285390882628082,0.032321023571998786,0.1200063531856723,0.26932760403103084,3
194,194,1674248400,1.23909,1.24041,1.23895,1.23993,7298,5,0,0.0006615464291869514,0.03195893337924856,0.10605387079320257,0.30134622282260853,3
195,195,1674432000,1.23978,1.2425,1.23963,1.24242,4727,7,0,0.0020061641872614238,0.026599090512768486,0.06294550291433436,0.42257332583343565,4
196,196,1674442800,1.24242,1.24477,1.242,1.24328,7470,7,0,0.0006919580273679651,0.026569037808525636,0.06144654404008568,0.43239271180479866,3
197,197,1674453600,1.24328,1.24328,1.24086,1.24175,7413,1,0,-0.0012313736198965898,0.026223601016539644,0.022537760990925075,1.163540647498156,2
198,198,1674464400,1.24177,1.24319,1.23942,1.24065,15240,1,0,-0.0008862391814346646,0.020227310001193287,0.06760635907949179,0.2991924173495269,0
199,199,1674475200,1.24065,1.24091,1.23503,1.23658,14114,1,0,-0.003285931190966095,0.02355193591578987,0.01854932084071478,1.269692627456991,2
200,200,1674486000,1.23659,1.2377,1.23234,1.23704,22055,1,0,0.0003719245521159757,0.022152532407596386,0.048601164819619104,0.4558024995864698,0
201,201,1674496800,1.23704,1.23877,1.23611,1.23716,12780,1,0,9.70010509207787e-05,0.021921890034978915,0.03691533439214538,0.5938423800284828,3
202,202,1674507600,1.23716,1.23799,1.23558,1.23758,10042,2,0,0.00033942959990336383,0.021810902972225172,0.046730279468306636,0.46674026392283274,3
203,203,1674518400,1.23742,1.23851,1.23712,1.2378,3766,7,0,0.00017775048726209163,0.02171550281597281,0.039911183507997584,0.5440956871554902,3
204,204,1674529200,1.23782,1.23909,1.2376,1.23807,5187,5,0,0.00021810515178117212,0.02163739055525775,0.04671174864095625,0.46321088772699825,3
205,205,1674540000,1.23807,1.24078,1.23745,1.24027,4701,2,0,0.0017753823751893456,0.02127657471060529,0.04254997087825334,0.5000373507066119,4
206,206,1674550800,1.24024,1.24138,1.2308,1.23304,14933,1,0,-0.005846432993767522,0.02898738305112793,-0.049143379058177825,-0.5898532743711324,1
207,207,1674561600,1.23303,1.23353,1.22864,1.22877,14185,1,0,-0.003468995805584676,0.030949784407033866,-0.09774773510356005,-0.3166291717577265,1
208,208,1674572400,1.22877,1.23208,1.2263,1.23145,27051,1,0,0.002178667810254661,0.03220277466373249,-0.06937558796057808,-0.4641802053199371,4
209,209,1674583200,1.23147,1.23403,1.23096,1.23308,14540,1,0,0.0013227676170869515,0.032667362716253444,-0.04856025662312209,-0.6727180823978347,3
210,210,1674594000,1.23308,1.23419,1.23222,1.23343,8103,5,0,0.0002838018109386308,0.0325096709699173,-0.031189417048809547,-1.042330189084382,3
211,211,1674604800,1.23282,1.23384,1.23112,1.23248,8463,7,0,-0.0007705066665042365,0.031857847662898155,-0.015957190383503055,-1.9964572018789473,1
212,212,1674615600,1.23248,1.23369,1.23137,1.23258,7237,7,0,8.113392781914444e-05,0.03164184908941858,-0.02664614733987922,-1.187483079103998,1
213,213,1674626400,1.23261,1.23375,1.23167,1.23298,5541,4,0,0.0003244699001519356,0.03125347065928,-0.03877004931180702,-0.8061240884148702,3
214,214,1674637200,1.23298,1.23388,1.23041,1.231,12864,1,0,-0.0016071562481730828,0.03085561717367182,-0.07879839334903772,-0.3915767297056016,1
215,215,1674648000,1.231,1.2335,1.2283,1.23306,10196,1,0,0.0016720375964303627,0.03145044667336834,-0.06667249934211678,-0.4717154296554353,3
216,216,1674658800,1.23303,1.23996,1.23073,1.23579,21914,1,0,0.0022115568889958573,0.03164474572081031,-0.06420778692130359,-0.4928490333983284,4
217,217,1674669600,1.2358,1.23994,1.23334,1.23903,11914,4,0,0.002618373741191477,0.033043660828152556,-0.04109079835542144,-0.8041620545392212,4
218,218,1674680400,1.23907,1.24039,1.23876,1.23995,5855,5,0,0.0007422407943890413,0.03294681527718694,-0.017407425383993865,-1.8926874336903117,3
219,219,1674691200,1.23974,1.24181,1.2392,1.2407,3925,7,0,0.0006046802433653252,0.03288563501044926,0.00048360771360600983,68.00064201879304,3
220,220,1674702000,1.24071,1.24106,1.2393,1.23946,5946,7,0,-0.000999935571350227,0.030899365958209517,0.027915555148996428,1.1068870310222134,2
221,221,1674712800,1.23943,1.24108,1.23894,1.24014,4966,1,0,0.0005484755743238101,0.030924209481075535,0.030034167415490438,1.0296343179177343,2
222,222,1674723600,1.24016,1.24302,1.2374,1.23845,13932,1,0,-0.0013636787543695986,0.03134846509375155,0.01250600975200591,2.506672049310004,2
223,223,1674734400,1.23845,1.24067,1.2382,1.23953,8153,4,0,0.0008716777927052932,0.031464467947616884,0.01889298806562906,1.6654045320050987,2
224,224,1674745200,1.23953,1.24192,1.23452,1.23555,26947,1,0,-0.003216060434767923,0.033458005889615054,-0.021832742998731114,-1.5324691859176642,1
225,225,1674756000,1.23555,1.24054,1.23445,1.24036,13195,1,0,0.0038854449889148433,0.036180024331594965,0.02217533504687294,1.631543525954387,4
226,226,1674766800,1.24036,1.2416,1.23984,1.24078,4814,3,0,0.00033855405500023356,0.03567451341230308,0.004933395204603598,7.231229596001837,3
227,227,1674777600,1.24082,1.24184,1.23811,1.24174,4109,6,0,0.0007734077049552956,0.028635130535917087,0.0843714835892774,0.3393934694252107,3
228,228,1674788400,1.24172,1.24181,1.23872,1.23874,5192,6,0,-0.00241888784650925,0.027065558154539905,0.09697277909818253,0.2791046972793953,0
229,229,1674799200,1.23874,1.23876,1.23629,1.23695,4959,0,0,-0.0014460617540334965,0.02695091768810423,0.05347602432672463,0.5039813267239374,0
230,230,1674810000,1.2369,1.23895,1.23594,1.23706,10298,1,0,8.892445873109664e-05,0.026647511746190587,0.03866990642645437,0.689102048821117,0
231,231,1674820800,1.23706,1.23848,1.23599,1.23652,8091,0,0,-0.00043661414514868153,0.0267198697400835,0.03002491495340662,0.8899232447967974,0
232,232,1674831600,1.23653,1.23976,1.23453,1.23579,23815,1,0,-0.0005905408473978102,0.026651555130638962,0.03218450478268373,0.8280865376241032,0
233,233,1674842400,1.23579,1.2398,1.23568,1.23889,11133,1,0,0.0025053757427500596,0.02789234685971592,0.06127540656185472,0.45519643890995437,4
234,234,1674853200,1.23889,1.23994,1.23864,1.23976,4061,3,0,0.0007019950664495586,0.027936837750319514,0.06580570855742619,0.4245351712297129,3
235,235,1675036800,1.23897,1.2404,1.23787,1.23996,3529,7,0,0.0001613085351842541,0.027106006482940103,0.08702728595771424,0.31146560742007584,3
236,236,1675047600,1.23996,1.23997,1.2381,1.23904,5692,7,0,-0.0007422348061610886,0.026906591632204574,0.058056017126616816,0.46345913763809965,0
237,237,1675058400,1.23904,1.24058,1.23879,1.23926,9024,1,0,0.00017754105683569934,0.025924154613661567,0.03364782714069493,0.7704555335850478,0
238,238,1675069200,1.23921,1.23999,1.23684,1.23926,13860,1,0,0.0,0.02429762172097012,0.002227342246397205,10.908795790261813,2
239,239,1675080000,1.23929,1.24173,1.23784,1.23899,11000,1,0,-0.00021789569338712605,0.024159713972320078,-0.009294295606916804,-2.59941312328612,1
240,240,1675090800,1.23899,1.23984,1.23663,1.23802,16862,0,0,-0.0007832023686491788,0.02417370436870864,-0.02594888695109085,-0.9315892590796623,1
241,241,1675101600,1.23802,1.23835,1.23558,1.23568,9606,4,0,-0.0018919033819485905,0.024780573949077622,-0.03665250067827121,-0.6760950410068023,1
242,242,1675112400,1.2357,1.23592,1.2337,1.23495,6249,4,0,-0.0005909424084089265,0.02469273803330357,-0.05032551647106405,-0.49066039982920584,1
243,243,1675123200,1.23456,1.23615,1.23426,1.23613,4004,5,0,0.0009550480678015101,0.024621860016340646,-0.022500794605010744,-1.094266244751088,3
244,244,1675134000,1.23613,1.23707,1.23427,1.23432,5869,6,0,-0.001465320345575679,0.024802845126919788,-0.05054477226438241,-0.49071039428537916,1
245,245,1675144800,1.23431,1.23502,1.2331,1.23463,4800,4,0,0.00025111889801639436,0.022270278561592916,-0.008938620270970605,-2.4914671265227253,1
246,246,1675155600,1.23464,1.23626,1.23082,1.23255,13755,2,0,-0.0016861359874804558,0.017831541115671565,-0.0757975919877142,-0.23525207922913732,1
247,247,1675166400,1.23255,1.23292,1.23005,1.23014,10336,0,0,-0.0019572100177662932,0.01855323308465631,-0.1033467608609125,-0.1795240889032397,1
248,248,1675177200,1.23014,1.233,1.22842,1.23048,25576,1,0,0.00027635311601457497,0.01823081971555022,-0.10931141592820116,-0.16677873542068777,1
249,249,1675188000,1.23048,1.23344,1.23042,1.2331,10030,3,0,0.002126986732930018,0.018786587849911312,-0.054760920974929954,-0.3430655934094312,4
250,250,1675198800,1.23311,1.23373,1.23138,1.23191,6748,0,0,-0.0009655133994952185,0.018461500082900862,-0.04899434072047062,-0.3768088275384702,1
251,251,1675209600,1.23151,1.23273,1.23032,1.23103,3791,6,0,-0.000714593158945971,0.01851586591968502,-0.05863655213259542,-0.3157734424393662,1
252,252,1675220400,1.23103,1.23158,1.23035,1.2313,3943,5,0,0.0002193044807821736,0.018564193005044843,-0.05076552862142516,-0.3656850132199743,1
253,253,1675231200,1.23129,1.2328,1.23122,1.23227,3208,0,0,0.0007874751276610948,0.0188123588689916,-0.0342293369207183,-0.5495975254374522,3
254,254,1675242000,1.23229,1.23255,1.23089,1.23169,11683,1,0,-0.0004707868721185408,0.016189711059227337,-0.06994328829914151,-0.2314691152349789,1
255,255,1675252800,1.23169,1.23346,1.23122,1.23248,8348,2,0,0.0006411895502872433,0.01614466326042949,-0.0706729544930893,-0.22844188949265146,3
256,256,1675263600,1.23251,1.23467,1.23174,1.23252,19883,0,0,3.2454361057728255e-05,0.01610636374371561,-0.07221920458260761,-0.22302050869713494,3
257,257,1675274400,1.23251,1.23277,1.22942,1.23015,11473,0,0,-0.0019247408151833606,0.017022714284926483,-0.08640927669087486,-0.19700100425356465,1
258,258,1675285200,1.22852,1.23947,1.22724,1.23733,33894,3,0,0.0058197191183054844,0.02730896983644523,-0.01870313995323744,-1.4601275456808072,4
259,259,1675296000,1.23718,1.2401,1.23685,1.23938,6382,7,0,0.0016554222885646695,0.027959990494348688,0.0011619275095385876,24.06345513366136,3
260,260,1675306800,1.2394,1.23962,1.23704,1.23849,7028,1,0,-0.000718358943990381,0.028063727650846484,-0.004843631497700471,-5.793943586371057,1
261,261,1675317600,1.23846,1.23972,1.23821,1.23843,5761,3,0,-4.844726516149697e-05,0.02792678710269288,0.00397342974415171,7.028383261034602,2
262,262,1675328400,1.23844,1.23961,1.23307,1.23444,14732,1,0,-0.0032270224173093606,0.0294190336485084,-0.012047998680177531,-2.4418191294219915,1
263,263,1675339200,1.23445,1.23904,1.22648,1.22921,20129,1,0,-0.00424573933510138,0.032799284233253276,-0.05590556180048697,-0.5866908975945141,1
264,264,1675350000,1.22923,1.23272,1.22391,1.22925,33897,1,0,3.2540696211007915e-05,0.032536837204747,-0.066975650259573,-0.4858009900410998,1
265,265,1675360800,1.22923,1.23003,1.22314,1.22511,13643,2,0,-0.0033735914262662007,0.03405918296906206,-0.08987490322785925,-0.37896211006438624,1
266,266,1675371600,1.22511,1.22537,1.22214,1.22237,15822,5,0,-0.002239038639500236,0.034587571278541125,-0.11975679367805883,-0.2888151078219629,1
267,267,1675382400,1.22236,1.22316,1.22049,1.22108,3262,7,0,-0.00105588419640337,0.03437782125823288,-0.1121937721851338,-0.30641470189187653,1
268,268,1675393200,1.22108,1.22196,1.22021,1.22125,6162,7,0,0.0001392113271135388,0.03398081630847607,-0.08703671604657581,-0.390419329358566,1
269,269,1675404000,1.22125,1.22236,1.22067,1.22215,4548,2,0,0.0007366784322683595,0.03412405223579213,-0.08151281225153038,-0.4186342158149679,3
270,270,1675414800,1.22209,1.22517,1.2183,1.22459,23259,1,0,0.00199449128951905,0.03400705558282413,-0.08310275757246202,-0.40921693306231677,3
271,271,1675425600,1.2246,1.22654,1.22287,1.22455,20552,2,0,-3.266452714305371e-05,0.03394079340911117,-0.07190857110423604,-0.47199927474447845,1
272,272,1675436400,1.22451,1.22604,1.20623,1.21044,51612,1,0,-0.011589499696892568,0.05185338211643805,-0.20240744955959522,-0.2561831702798605,1
273,273,1675447200,1.21044,1.21157,1.20593,1.20612,25592,2,0,-0.0035753340300954347,0.052571735151107093,-0.2479431116901265,-0.212031440570166,1
274,274,1675458000,1.20612,1.20635,1.20471,1.20506,13306,3,0,-0.0008792376083801167,0.05217971492012525,-0.26794366452262103,-0.19474136480551119,1
275,275,1675641600,1.20297,1.20575,1.20297,1.20387,9758,4,0,-0.000987990598978867,0.05213646052393553,-0.27415010924494493,-0.19017486685497967,1
276,276,1675652400,1.20387,1.20631,1.20347,1.20526,16905,3,0,0.0011539436678320704,0.052380413764936885,-0.267997059834407,-0.19545144934538564,3
277,277,1675663200,1.20526,1.20686,1.20513,1.20638,13352,3,0,0.0009288285818121688,0.05270773427346827,-0.2572405691853537,-0.20489666323001296,3
278,278,1675674000,1.20636,1.207,1.20346,1.20366,25317,2,0,-0.0022572249048822494,0.052792097819835564,-0.2612303782617404,-0.20209019399321312,1
279,279,1675684800,1.20366,1.20774,1.20215,1.20667,22498,1,0,0.0024975846167789423,0.0484298075464846,-0.30109599228005895,-0.1608450752856202,3
280,280,1675695600,1.20663,1.2075,1.20066,1.20126,29971,3,0,-0.004493493667167646,0.04855412185848055,-0.3748829837488467,-0.12951807354107445,1
281,281,1675706400,1.20127,1.20277,1.20056,1.20246,19796,2,0,0.0009984524817290795,0.04925600021974894,-0.35428124664021315,-0.13903078609681643,1
282,282,1675717200,1.20245,1.20388,1.20168,1.20171,11592,4,0,-0.0006239159662831042,0.04909625570826977,-0.3611868710536725,-0.13593034421501454,1
283,283,1675728000,1.20197,1.20362,1.20158,1.20358,8538,6,0,0.0015549063745024692,0.049685917184774206,-0.3038037255519305,-0.1635461089047151,3
284,284,1675738800,1.20359,1.20551,1.20359,1.20458,16029,5,0,0.0008305096484276255,0.0488774703836835,-0.24288873774958247,-0.20123399230669978,3
285,285,1675749600,1.20458,1.20574,1.20349,1.20426,8443,3,0,-0.0002656880505822614,0.04881174244129602,-0.2464674827111017,-0.19804536446096213,1
286,286,1675760400,1.20426,1.20439,1.19865,1.20052,28072,3,0,-0.0031104741518060263,0.04865730334923498,-0.24331007541757954,-0.199980634857505,1
287,287,1675771200,1.20052,1.20115,1.19725,1.19859,22346,2,0,-0.001608930325280882,0.048498202938654755,-0.23574877564694732,-0.20571985074181126,1
288,288,1675782000,1.1986,1.20117,1.19611,1.20107,27418,2,0,0.00206696022182059,0.049594644126939924,-0.19827464262825983,-0.2501310478714299,3
289,289,1675792800,1.20108,1.20954,1.19871,1.20091,41853,2,0,-0.00013322342420572344,0.049539498875382934,-0.2015438596440909,-0.24580009017821441,1
290,290,1675803600,1.2009,1.20503,1.20072,1.20469,17887,4,0,0.0031426696965888923,0.05115451385900198,-0.17267196447224456,-0.296252573574123,3
291,291,1675814400,1.20433,1.20612,1.203,1.20562,10702,6,0,0.0007716850082777852,0.05051884031804458,-0.18734563984713973,-0.2696558102940866,3
292,292,1675825200,1.20561,1.20601,1.20399,1.20548,15915,6,0,-0.00011612956754768537,0.0505048695356887,-0.1883472203319953,-0.26814767665094785,1
293,293,1675836000,1.20542,1.20577,1.20446,1.20465,11460,3,0,-0.0006887595547228011,0.03159664453485425,-0.05753833862595811,-0.5491407171183006,1
294,294,1675846800,1.20464,1.21096,1.20383,1.21052,25301,2,0,0.0048609510373503854,0.033776380249807086,0.04369708218339173,0.7729664902578947,4
295,295,1675857600,1.21052,1.21083,1.20839,1.20882,17249,2,0,-0.0014053421840583482,0.034031176970094716,0.03738382727525295,0.9103181629726395,0
296,296,1675868400,1.20882,1.20976,1.20544,1.20791,28696,2,0,-0.0007530837478806275,0.03394195704190277,0.040202709488431826,0.8442703855984989,0
297,297,1675879200,1.20794,1.20973,1.20644,1.20866,22773,3,0,0.0006207145036812057,0.03379506176839627,0.03380395951862144,0.9997367837865186,0
298,298,1675890000,1.20867,1.20867,1.20598,1.20698,11965,4,0,-0.0013909359597113168,0.034062091685326534,0.005966785020339615,5.708617215001958,2
299,299,1675900800,1.20662,1.20744,1.20609,1.20635,13081,6,0,-0.0005221001805064513,0.033115271253550876,0.026788281712849197,1.2361849710452646,2
300,300,1675911600,1.20634,1.20842,1.20566,1.20811,20280,6,0,0.001457883180279454,0.03235645552760549,0.014311864474855334,2.2608134380012395,3
301,301,1675922400,1.20811,1.21024,1.20794,1.2098,10099,2,0,0.00139790172107843,0.028069426753160764,0.08500860913380824,0.3301951065800634,3
302,302,1675933200,1.20981,1.2143,1.20858,1.21409,26033,2,0,0.0035397682893691415,0.030128571687571857,0.11550439882548898,0.26084350028168124,4
303,303,1675944000,1.21408,1.21653,1.21306,1.21606,19199,2,0,0.0016212994519108047,0.030116253164740595,0.1424469838438159,0.21142078513758605,3
304,304,1675954800,1.21607,1.21937,1.21553,1.21706,29224,3,0,0.0008219899193675064,0.02991916679812952,0.13365198638219636,0.22385875143352918,3
305,305,1675965600,1.21705,1.21708,1.21217,1.21292,24452,3,0,-0.003407438749018187,0.03284242205182947,0.08279660561284659,0.3966638705625112,0
306,306,1675976400,1.2129,1.2136,1.2111,1.212,15147,4,0,-0.0007587879551832646,0.03299888827240662,0.07687940675763456,0.42922922618845055,0
307,307,1675987200,1.21175,1.21279,1.21051,1.21157,11181,7,0,-0.0003548484298056325,0.030706129559943125,0.10994691542163927,0.27928140996213596,0
308,308,1675998000,1.21156,1.21162,1.20897,1.20915,16827,6,0,-0.00199940580173457,0.03106156867567431,0.10526120970419503,0.29509036389533716,0
309,309,1676008800,1.20915,1.21102,1.20893,1.21062,16053,1,0,0.0012149916569221323,0.030628783074482482,0.09503758692541354,0.32228073192262613,0
310,310,1676019600,1.2106,1.21393,1.20899,1.20997,36569,1,0,-0.0005370591596457842,0.030745293610284,0.0901915581001328,0.34088881773336094,0
311,311,1676030400,1.20995,1.21182,1.20798,1.20914,22071,3,0,-0.0006862028039805125,0.029197616966839972,0.04424508809329994,0.6599064037406988,0
312,312,1676041200,1.20914,1.21301,1.20695,1.20758,30426,1,0,-0.0012910061709015222,0.02953932166755956,0.01949279394314826,1.5153970104907752,2
313,313,1676052000,1.20759,1.20879,1.20485,1.20532,18989,3,0,-0.0018732650842428658,0.030301636442494215,-0.0015928322571939074,-19.023746101097053,1
314,314,1676062800,1.20532,1.20596,1.2047,1.20578,10253,4,0,0.00038156858328672625,0.030224650142685792,0.011251105398920418,2.6863716115916887,2
315,315,1676246400,1.2063,1.20647,1.20401,1.20484,8255,7,0,-0.0007798823934454814,0.024712845201943952,-0.05643889577062998,-0.43786904163359225,1
316,316,1676257200,1.20484,1.20525,1.20332,1.20413,17330,6,0,-0.0005894635637293203,0.024380797938337685,-0.04664835232668165,-0.5226507844821027,1
317,317,1676268000,1.20413,1.20599,1.2041,1.20504,15844,3,0,0.0007554469325768645,0.02449775243753733,-0.028545984161191744,-0.858185596236756,3
318,318,1676278800,1.20503,1.20667,1.20317,1.2038,22119,2,0,-0.001029541280889204,0.02454171707011181,-0.04834905357603666,-0.5075945702125485,1
319,319,1676289600,1.20381,1.21105,1.20308,1.2106,17665,2,0,0.00563288434391629,0.03133796356401391,0.03593679006749462,0.8720301258169294,4
320,320,1676300400,1.21061,1.21447,1.20809,1.21363,25420,2,0,0.002499764112998503,0.03226499458020606,0.07219916158955408,0.44688877086453904,4
321,321,1676311200,1.21366,1.2152,1.21206,1.21469,17141,2,0,0.0008730316163654017,0.032060418123256176,0.06518094282258545,0.4918679714486596,3
322,322,1676322000,1.21468,1.21473,1.21292,1.21381,10972,4,0,-0.0007247272295793979,0.031953066173602926,0.03970939541469151,0.8046726937016287,0
323,323,1676332800,1.21342,1.21522,1.21254,1.21478,9336,6,0,0.000798817463285578,0.029623260936257785,0.00681798550168875,4.344870039532995,3
324,324,1676343600,1.21476,1.21511,1.21337,1.21458,19490,6,0,-0.00016465241911597104,0.029052754682175073,-0.014613436950632558,-1.9880849919373345,1
325,325,1676354400,1.21459,1.21516,1.21344,1.21458,19397,1,0,0.0,0.028878063210558646,-0.024477315983042636,-1.1797887983537392,1
326,326,1676365200,1.21454,1.21882,1.21368,1.21881,23836,1,0,0.003476634867952229,0.028781255052534944,0.058131567420602354,0.4951054363336263,4
327,327,1676376000,1.21881,1.22161,1.21859,1.22107,19740,2,0,0.0018525506552368293,0.02907020805292179,0.08946763074564348,0.3249243084973201,4
328,328,1676386800,1.22108,1.22703,1.21171,1.21561,55549,0,0,-0.004481515125668388,0.033514940546778185,0.03994763039529041,0.8389719293770526,0
329,329,1676397600,1.21559,1.21903,1.21443,1.217,32143,2,0,0.0011428055884657189,0.032724002746389834,0.07765416707769386,0.4214069119259125,0
330,330,1676408400,1.21701,1.21801,1.21541,1.21729,14322,3,0,0.0002382624924490132,0.032557453445292935,0.06593341710401644,0.49379290313332846,3
331,331,1676419200,1.21669,1.21804,1.21669,1.21793,14744,6,0,0.0005256198739617748,0.032436868337837085,0.07868556550730715,0.4122340371923085,3
332,332,1676430000,1.21793,1.21814,1.21451,1.2147,15629,6,0,-0.0026555636477130916,0.033885717342855226,0.055053235382516205,0.6155081914334983,0
333,333,1676440800,1.21471,1.21605,1.21343,1.21386,15082,3,0,-0.0006917679888477092,0.03361185278658731,0.062244093567161964,0.5400006789450601,0
334,334,1676451600,1.21394,1.21395,1.2071,1.20963,29750,1,0,-0.00349083701236152,0.03532114237197251,0.04283323042973811,0.8246200909341141,0
335,335,1676462400,1.20961,1.21009,1.20358,1.20433,20941,2,0,-0.004391132012321565,0.038671412321823466,-0.01443917671756138,-2.6782283421180155,1
336,336,1676473200,1.20432,1.20507,1.19894,1.20034,39497,1,0,-0.0033185457145780205,0.04023732955938498,-0.04490313657115185,-0.8960917350534386,1
