,time,open,high,low,close,tick_volume,spread,real_volume
37,1671807600,1.20686,1.20862,1.20229,1.20603,28032,1,0
38,1671818400,1.20603,1.20698,1.20278,1.20326,11533,1,0
39,1671829200,1.20313,1.20514,1.20273,1.20478,10300,20,0
40,1672045200,1.2054,1.206,1.20477,1.20568,1634,61,0
41,1672056000,1.20567,1.20784,1.20496,1.20724,825,49,0
42,1672066800,1.20724,1.20736,1.20597,1.20618,1198,27,0
43,1672077600,1.20617,1.20617,1.20468,1.20498,183,66,0
44,1672088400,1.20497,1.20685,1.20485,1.20615,703,14,0
45,1672099200,1.20615,1.20918,1.20452,1.20781,4273,8,0
46,1672110000,1.20788,1.21025,1.2077,1.2082,7935,8,0
47,1672120800,1.2082,1.2112,1.2079900000000001,1.211,6597,1,0
48,1672131600,1.21097,1.21123,1.20518,1.20619,11242,1,0
49,1672142400,1.20617,1.20736,1.20251,1.20283,10212,3,0
50,1672153200,1.2028699999999999,1.20477,1.20023,1.20205,16703,1,0
51,1672164000,1.20206,1.20332,1.20082,1.20306,10115,1,0
52,1672174800,1.20305,1.20363,1.20199,1.20319,5702,4,0
53,1672185600,1.20264,1.20305,1.20077,1.20201,2599,8,0
54,1672196400,1.20201,1.2031100000000001,1.20022,1.20054,7917,8,0
55,1672207200,1.20054,1.20396,1.20048,1.20325,6229,1,0
56,1672218000,1.20318,1.20543,1.20175,1.20293,11665,1,0
57,1672228800,1.20293,1.20962,1.20264,1.20877,11859,1,0
58,1672239600,1.20879,1.21259,1.20304,1.20351,18374,1,0
59,1672250400,1.20352,1.20542,1.2022,1.20261,11407,1,0
60,1672261200,1.20262,1.20361,1.20163,1.20175,5400,4,0
61,1672272000,1.20152,1.20427,1.20101,1.20398,7285,0,0
62,1672282800,1.20398,1.20506,1.2033,1.2037,6607,5,0
63,1672293600,1.2037200000000001,1.20426,1.20225,1.20268,5375,0,0
64,1672304400,1.20251,1.20632,1.20146,1.20552,10168,1,0
65,1672315200,1.20554,1.20554,1.20197,1.20349,9902,0,0
66,1672326000,1.20347,1.20785,1.20224,1.20544,20617,1,0
67,1672336800,1.20542,1.20757,1.20481,1.20673,9651,1,0
68,1672347600,1.20672,1.20741,1.20533,1.20553,5400,4,0
69,1672358400,1.20528,1.20662,1.20381,1.20657,3749,3,0
70,1672369200,1.20651,1.20667,1.20407,1.20454,6559,2,0
71,1672380000,1.20446,1.2055500000000001,1.20381,1.20451,6316,2,0
72,1672390800,1.2045,1.20754,1.20272,1.20313,12419,1,0
73,1672401600,1.20313,1.20655,1.20293,1.20327,12184,1,0
74,1672412400,1.20325,1.21076,1.20096,1.20289,24807,1,0
75,1672423200,1.20288,1.21003,1.2025299999999999,1.2067,15563,1,0
76,1672434000,1.20634,1.20983,1.20583,1.20907,18650,20,0
77,1672639200,1.20782,1.20783,1.20662,1.20747,326,0,0
78,1672650000,1.20747,1.20764,1.2044,1.20458,3483,1,0
79,1672660800,1.20457,1.20553,1.20455,1.20514,3324,0,0
80,1672671600,1.20515,1.2053099999999999,1.20427,1.20439,3851,1,0
81,1672682400,1.20439,1.20481,1.2035,1.2046000000000001,3608,1,0
82,1672693200,1.20459,1.20492,1.20425,1.20458,1041,12,0
83,1672704000,1.20432,1.20749,1.20397,1.20537,4728,4,0
84,1672714800,1.20535,1.20848,1.20347,1.20737,12354,5,0
85,1672725600,1.20739,1.20847,1.20578,1.20629,9495,1,0
86,1672736400,1.20627,1.20792,1.19003,1.19237,23416,1,0
87,1672747200,1.19238,1.1974,1.19052,1.19558,13074,1,0
88,1672758000,1.19561,1.20577,1.1948,1.20088,23217,1,0
89,1672768800,1.20088,1.20115,1.19528,1.19792,14669,1,0
90,1672779600,1.19792,1.19912,1.19646,1.19655,8084,6,0
91,1672790400,1.19616,1.19944,1.1957200000000001,1.19898,5695,8,0
92,1672801200,1.199,1.20011,1.19831,1.19888,8103,8,0
93,1672812000,1.1989,1.20002,1.19716,1.19862,7964,1,0
94,1672822800,1.1985000000000001,1.20865,1.19839,1.20601,21332,1,0
95,1672833600,1.20602,1.20876,1.20347,1.20486,14679,3,0
96,1672844400,1.20486,1.20737,1.20137,1.20449,26998,1,0
97,1672855200,1.20448,1.20763,1.20194,1.20656,14430,1,0
98,1672866000,1.20644,1.20684,1.20408,1.20532,14539,5,0
99,1672876800,1.20523,1.20778,1.20505,1.2073,5495,6,0
100,1672887600,1.2073,1.20772,1.20349,1.20363,9663,6,0
101,1672898400,1.20363,1.20506,1.20236,1.20236,7664,1,0
102,1672909200,1.2022599999999999,1.20337,1.19997,1.20304,14517,1,0
103,1672920000,1.20304,1.20381,1.19998,1.20018,11268,1,0
104,1672930800,1.20019,1.20139,1.18732,1.18808,35547,1,0
105,1672941600,1.18808,1.19352,1.18783,1.19291,19707,3,0
106,1672952400,1.19293,1.19336,1.19057,1.19128,9844,4,0
107,1672963200,1.19098,1.19245,1.18795,1.1924,7391,7,0
108,1672974000,1.1924,1.19354,1.1912099999999999,1.19284,11138,8,0
109,1672984800,1.19283,1.19339,1.18987,1.19067,8965,1,0
110,1672995600,1.19066,1.19262,1.18535,1.18582,18999,1,0
111,1673006400,1.18583,1.18682,1.18414,1.18591,13661,1,0
112,1673017200,1.18591,1.20536,1.18476,1.20463,42737,1,0
113,1673028000,1.20463,1.20873,1.20347,1.20819,16509,3,0
114,1673038800,1.2082,1.20991,1.20816,1.20945,7357,5,0
115,1673222400,1.2077,1.2128,1.2076,1.21085,7472,7,0
116,1673233200,1.21084,1.21364,1.20987,1.21221,11978,6,0
117,1673244000,1.21222,1.21646,1.21215,1.21475,8655,2,0
118,1673254800,1.21474,1.2174,1.21257,1.21587,21460,2,0
119,1673265600,1.21587,1.21596,1.2112,1.21385,14862,3,0
120,1673276400,1.21389,1.221,1.21359,1.2191,25657,3,0
121,1673287200,1.21909,1.22085,1.2174,1.21867,15069,3,0
122,1673298000,1.21868,1.22044,1.21776,1.21836,11241,4,0
123,1673308800,1.21842,1.21982,1.21632,1.21738,5188,4,0
124,1673319600,1.21738,1.21859,1.21567,1.21678,12251,6,0
125,1673330400,1.21676,1.21777,1.21579,1.21709,7992,5,0
126,1673341200,1.21709,1.2184599999999999,1.21398,1.21836,18018,1,0
127,1673352000,1.21837,1.21838,1.2123,1.21271,11975,1,0
128,1673362800,1.21271,1.2181,1.21099,1.21478,28222,1,0
129,1673373600,1.21478,1.21807,1.21418,1.2161,15224,1,0
130,1673384400,1.2161,1.21676,1.21471,1.21495,6368,4,0
131,1673395200,1.21466,1.21638,1.21364,1.21589,4783,6,0
132,1673406000,1.21589,1.21598,1.21411,1.21537,8125,6,0
133,1673416800,1.21537,1.21742,1.21522,1.21622,6236,1,0
134,1673427600,1.21622,1.21781,1.21257,1.21324,15771,1,0
135,1673438400,1.21324,1.21408,1.21063,1.21143,12636,1,0
136,1673449200,1.21143,1.21539,1.21003,1.21261,20763,1,0
137,1673460000,1.21261,1.215,1.2113,1.21491,14527,3,0
138,1673470800,1.21492,1.2156,1.21404,1.21483,8827,3,0
139,1673481600,1.21436,1.21651,1.21303,1.21507,6716,7,0
140,1673492400,1.21507,1.2167,1.21507,1.21646,7443,5,0
141,1673503200,1.21647,1.21703,1.21363,1.21457,5813,4,0
142,1673514000,1.21451,1.2181899999999999,1.21335,1.2177,14323,1,0
143,1673524800,1.2177,1.21909,1.21272,1.21335,13371,1,0
144,1673535600,1.21335,1.22424,1.20882,1.21553,50502,1,0
145,1673546400,1.21556,1.22466,1.21462,1.22284,24114,1,0
146,1673557200,1.22284,1.22288,1.22056,1.22079,12138,5,0
147,1673568000,1.22069,1.22325,1.2194,1.2208,5778,7,0
148,1673578800,1.22083,1.22187,1.21896,1.21986,12533,7,0
149,1673589600,1.21986,1.2208,1.21759,1.22012,8335,1,0
150,1673600400,1.22012,1.22484,1.21885,1.2227999999999999,19034,1,0
151,1673611200,1.22279,1.2241,1.21679,1.2176,14772,0,0
152,1673622000,1.21762,1.2222,1.21507,1.22153,27701,1,0
153,1673632800,1.22153,1.22271,1.21824,1.22265,16884,1,0
154,1673643600,1.22266,1.22395,1.22242,1.22351,8334,4,0
155,1673827200,1.221,1.22467,1.21962,1.22451,6184,7,0
156,1673838000,1.2245,1.2288999999999999,1.22431,1.22689,9928,7,0
157,1673848800,1.22689,1.22729,1.22335,1.22421,7452,1,0
158,1673859600,1.22421,1.22428,1.21716,1.22003,17730,1,0
159,1673870400,1.22003,1.22255,1.21841,1.21874,13676,3,0
160,1673881200,1.21874,1.2211400000000001,1.21803,1.2205,15004,1,0
161,1673892000,1.22051,1.22113,1.21828,1.21874,8302,1,0
162,1673902800,1.21873,1.21988,1.21864,1.21917,3732,0,0
163,1673913600,1.21901,1.22129,1.21855,1.21972,6836,7,0
164,1673924400,1.21972,1.22058,1.21718,1.21906,12817,6,0
165,1673935200,1.2190400000000001,1.22056,1.21693,1.21734,8352,1,0
166,1673946000,1.21731,1.22299,1.21716,1.22085,19963,1,0
167,1673956800,1.2208700000000001,1.22728,1.21919,1.22577,18303,1,0
168,1673967600,1.22574,1.23,1.2233,1.22786,32994,1,0
169,1673978400,1.22786,1.22855,1.22462,1.22614,15800,1,0
170,1673989200,1.22615,1.22918,1.226,1.22875,10465,4,0
171,1674000000,1.22862,1.22917,1.22647,1.22715,4312,5,0
172,1674010800,1.22717,1.229,1.22538,1.22678,16158,6,0
173,1674021600,1.22678,1.22962,1.22626,1.22902,11635,1,0
174,1674032400,1.22942,1.23634,1.22937,1.23592,25352,1,0
175,1674043200,1.23592,1.23884,1.2337500000000001,1.23693,17886,1,0
176,1674054000,1.23695,1.24359,1.2365599999999999,1.23942,36991,1,0
177,1674064800,1.23943,1.23943,1.23281,1.23368,20089,1,0
178,1674075600,1.23369,1.23511,1.23272,1.23467,10192,4,0
179,1674086400,1.23467,1.23502,1.23194,1.23204,6467,7,0
180,1674097200,1.23204,1.23452,1.2318500000000001,1.23336,8964,7,0
181,1674108000,1.23336,1.23442,1.23243,1.23277,7907,1,0
182,1674118800,1.23279,1.23496,1.2313,1.23369,19092,1,0
183,1674129600,1.23371,1.23589,1.23192,1.23326,16528,1,0
184,1674140400,1.23328,1.2365599999999999,1.23155,1.23588,28401,1,0
185,1674151200,1.23588,1.23901,1.23527,1.2381,17136,3,0
186,1674162000,1.23808,1.23973,1.23763,1.23882,9048,4,0
187,1674172800,1.2388,1.23979,1.2380200000000001,1.23859,3274,7,0
188,1674183600,1.23861,1.23959,1.23767,1.23808,6700,6,0
189,1674194400,1.23808,1.23826,1.23643,1.23664,6583,1,0
190,1674205200,1.23667,1.2381199999999999,1.23382,1.2341199999999999,16409,1,0
191,1674216000,1.23411,1.23711,1.23361,1.23532,14559,1,0
192,1674226800,1.23533,1.23955,1.23353,1.23697,22712,1,0
193,1674237600,1.23698,1.23975,1.23664,1.23911,15294,1,0
194,1674248400,1.23909,1.24041,1.23895,1.23993,7298,5,0
195,1674432000,1.23978,1.2425,1.23963,1.24242,4727,7,0
196,1674442800,1.24242,1.24477,1.242,1.24328,7470,7,0
197,1674453600,1.24328,1.24328,1.24086,1.24175,7413,1,0
198,1674464400,1.24177,1.24319,1.23942,1.24065,15240,1,0
199,1674475200,1.24065,1.24091,1.23503,1.23658,14114,1,0
200,1674486000,1.23659,1.2377,1.23234,1.23704,22055,1,0
201,1674496800,1.23704,1.23877,1.23611,1.23716,12780,1,0
202,1674507600,1.23716,1.23799,1.2355800000000001,1.23758,10042,2,0
203,1674518400,1.23742,1.23851,1.23712,1.2378,3766,7,0
204,1674529200,1.23782,1.23909,1.2376,1.23807,5187,5,0
205,1674540000,1.23807,1.24078,1.23745,1.24027,4701,2,0
206,1674550800,1.24024,1.24138,1.2308,1.23304,14933,1,0
207,1674561600,1.23303,1.23353,1.22864,1.22877,14185,1,0
208,1674572400,1.22877,1.23208,1.2263,1.23145,27051,1,0
209,1674583200,1.23147,1.23403,1.23096,1.23308,14540,1,0
210,1674594000,1.23308,1.23419,1.23222,1.23343,8103,5,0
211,1674604800,1.23282,1.23384,1.23112,1.23248,8463,7,0
212,1674615600,1.23248,1.23369,1.23137,1.23258,7237,7,0
213,1674626400,1.23261,1.2337500000000001,1.23167,1.23298,5541,4,0
214,1674637200,1.23298,1.23388,1.23041,1.231,12864,1,0
215,1674648000,1.231,1.2335,1.2283,1.23306,10196,1,0
216,1674658800,1.23303,1.23996,1.2307299999999999,1.23579,21914,1,0
217,1674669600,1.2358,1.23994,1.23334,1.23903,11914,4,0
218,1674680400,1.23907,1.24039,1.23876,1.2399499999999999,5855,5,0
219,1674691200,1.23974,1.24181,1.2392,1.2407,3925,7,0
220,1674702000,1.24071,1.24106,1.2393,1.23946,5946,7,0
221,1674712800,1.23943,1.24108,1.23894,1.24014,4966,1,0
222,1674723600,1.24016,1.24302,1.2374,1.23845,13932,1,0
223,1674734400,1.23845,1.24067,1.2382,1.23953,8153,4,0
224,1674745200,1.23953,1.24192,1.23452,1.23555,26947,1,0
225,1674756000,1.23555,1.24054,1.23445,1.24036,13195,1,0
226,1674766800,1.24036,1.2416,1.23984,1.24078,4814,3,0
227,1674777600,1.24082,1.24184,1.23811,1.24174,4109,6,0
228,1674788400,1.24172,1.24181,1.23872,1.23874,5192,6,0
229,1674799200,1.23874,1.23876,1.23629,1.23695,4959,0,0
230,1674810000,1.2368999999999999,1.23895,1.23594,1.23706,10298,1,0
231,1674820800,1.23706,1.23848,1.23599,1.23652,8091,0,0
232,1674831600,1.23653,1.23976,1.23453,1.23579,23815,1,0
233,1674842400,1.23579,1.2398,1.23568,1.23889,11133,1,0
234,1674853200,1.23889,1.23994,1.23864,1.23976,4061,3,0
235,1675036800,1.23897,1.2404,1.23787,1.23996,3529,7,0
236,1675047600,1.23996,1.23997,1.2381,1.23904,5692,7,0
237,1675058400,1.23904,1.24058,1.23879,1.23926,9024,1,0
238,1675069200,1.23921,1.23999,1.23684,1.23926,13860,1,0
239,1675080000,1.23929,1.24173,1.23784,1.23899,11000,1,0
240,1675090800,1.23899,1.23984,1.23663,1.2380200000000001,16862,0,0
241,1675101600,1.2380200000000001,1.23835,1.2355800000000001,1.23568,9606,4,0
242,1675112400,1.2357,1.23592,1.2337,1.23495,6249,4,0
243,1675123200,1.23456,1.23615,1.23426,1.23613,4004,5,0
244,1675134000,1.23613,1.2370700000000001,1.23427,1.23432,5869,6,0
245,1675144800,1.23431,1.23502,1.2331,1.2346300000000001,4800,4,0
246,1675155600,1.23464,1.23626,1.23082,1.23255,13755,2,0
247,1675166400,1.23255,1.23292,1.23005,1.23014,10336,0,0
248,1675177200,1.23014,1.233,1.22842,1.23048,25576,1,0
249,1675188000,1.23048,1.23344,1.23042,1.2331,10030,3,0
250,1675198800,1.23311,1.23373,1.23138,1.23191,6748,0,0
251,1675209600,1.23151,1.23273,1.23032,1.23103,3791,6,0
252,1675220400,1.23103,1.2315800000000001,1.23035,1.2313,3943,5,0
253,1675231200,1.23129,1.2328000000000001,1.23122,1.23227,3208,0,0
254,1675242000,1.2322899999999999,1.23255,1.23089,1.23169,11683,1,0
255,1675252800,1.23169,1.23346,1.23122,1.23248,8348,2,0
256,1675263600,1.23251,1.23467,1.23174,1.23252,19883,0,0
257,1675274400,1.23251,1.23277,1.22942,1.23015,11473,0,0
258,1675285200,1.22852,1.23947,1.22724,1.23733,33894,3,0
259,1675296000,1.23718,1.2401,1.23685,1.23938,6382,7,0
260,1675306800,1.2394,1.23962,1.23704,1.23849,7028,1,0
261,1675317600,1.23846,1.23972,1.23821,1.23843,5761,3,0
262,1675328400,1.23844,1.2396099999999999,1.23307,1.23444,14732,1,0
263,1675339200,1.23445,1.23904,1.22648,1.22921,20129,1,0
264,1675350000,1.22923,1.23272,1.22391,1.22925,33897,1,0
265,1675360800,1.22923,1.23003,1.22314,1.22511,13643,2,0
266,1675371600,1.22511,1.22537,1.22214,1.22237,15822,5,0
267,1675382400,1.2223600000000001,1.22316,1.22049,1.22108,3262,7,0
268,1675393200,1.22108,1.22196,1.22021,1.22125,6162,7,0
269,1675404000,1.22125,1.2223600000000001,1.22067,1.22215,4548,2,0
270,1675414800,1.2220900000000001,1.22517,1.2183,1.22459,23259,1,0
271,1675425600,1.2246,1.22654,1.22287,1.22455,20552,2,0
272,1675436400,1.22451,1.22604,1.20623,1.21044,51612,1,0
273,1675447200,1.21044,1.21157,1.20593,1.20612,25592,2,0
274,1675458000,1.20612,1.20635,1.20471,1.20506,13306,3,0
275,1675641600,1.20297,1.20575,1.20297,1.20387,9758,4,0
276,1675652400,1.20387,1.20631,1.20347,1.20526,16905,3,0
277,1675663200,1.20526,1.20686,1.20513,1.20638,13352,3,0
278,1675674000,1.20636,1.207,1.20346,1.20366,25317,2,0
279,1675684800,1.20366,1.20774,1.20215,1.20667,22498,1,0
280,1675695600,1.20663,1.2075,1.20066,1.20126,29971,3,0
281,1675706400,1.20127,1.2027700000000001,1.20056,1.20246,19796,2,0
282,1675717200,1.20245,1.20388,1.20168,1.20171,11592,4,0
283,1675728000,1.20197,1.20362,1.20158,1.20358,8538,6,0
284,1675738800,1.20359,1.20551,1.20359,1.20458,16029,5,0
285,1675749600,1.20458,1.20574,1.20349,1.20426,8443,3,0
286,1675760400,1.20426,1.20439,1.19865,1.20052,28072,3,0
287,1675771200,1.20052,1.20115,1.19725,1.19859,22346,2,0
288,1675782000,1.1985999999999999,1.20117,1.19611,1.20107,27418,2,0
289,1675792800,1.20108,1.20954,1.19871,1.20091,41853,2,0
290,1675803600,1.2009,1.20503,1.20072,1.20469,17887,4,0
291,1675814400,1.2043300000000001,1.20612,1.203,1.20562,10702,6,0
292,1675825200,1.20561,1.20601,1.2039900000000001,1.20548,15915,6,0
293,1675836000,1.20542,1.20577,1.20446,1.20465,11460,3,0
294,1675846800,1.20464,1.21096,1.20383,1.21052,25301,2,0
295,1675857600,1.21052,1.21083,1.20839,1.20882,17249,2,0
296,1675868400,1.20882,1.20976,1.20544,1.20791,28696,2,0
297,1675879200,1.20794,1.20973,1.20644,1.20866,22773,3,0
298,1675890000,1.20867,1.20867,1.20598,1.20698,11965,4,0
299,1675900800,1.20662,1.20744,1.20609,1.20635,13081,6,0
300,1675911600,1.20634,1.20842,1.20566,1.20811,20280,6,0
301,1675922400,1.20811,1.21024,1.20794,1.2098,10099,2,0
302,1675933200,1.20981,1.2143,1.20858,1.2140900000000001,26033,2,0
303,1675944000,1.21408,1.2165300000000001,1.21306,1.21606,19199,2,0
304,1675954800,1.21607,1.21937,1.21553,1.21706,29224,3,0
305,1675965600,1.21705,1.21708,1.21217,1.21292,24452,3,0
306,1675976400,1.2129,1.2136,1.2111,1.212,15147,4,0
307,1675987200,1.2117499999999999,1.21279,1.21051,1.21157,11181,7,0
308,1675998000,1.21156,1.21162,1.2089699999999999,1.20915,16827,6,0
309,1676008800,1.20915,1.21102,1.20893,1.21062,16053,1,0
310,1676019600,1.2106,1.21393,1.20899,1.20997,36569,1,0
311,1676030400,1.20995,1.21182,1.20798,1.20914,22071,3,0
312,1676041200,1.20914,1.21301,1.20695,1.20758,30426,1,0
313,1676052000,1.20759,1.20879,1.20485,1.20532,18989,3,0
314,1676062800,1.20532,1.20596,1.2046999999999999,1.20578,10253,4,0
315,1676246400,1.2063,1.20647,1.20401,1.20484,8255,7,0
316,1676257200,1.20484,1.20525,1.20332,1.20413,17330,6,0
317,1676268000,1.20413,1.20599,1.2041,1.20504,15844,3,0
318,1676278800,1.20503,1.20667,1.20317,1.2038,22119,2,0
319,1676289600,1.20381,1.21105,1.20308,1.2106,17665,2,0
320,1676300400,1.21061,1.21447,1.2080899999999999,1.21363,25420,2,0
321,1676311200,1.21366,1.2152,1.21206,1.21469,17141,2,0
322,1676322000,1.21468,1.21473,1.21292,1.21381,10972,4,0
323,1676332800,1.21342,1.21522,1.21254,1.21478,9336,6,0
324,1676343600,1.21476,1.21511,1.21337,1.21458,19490,6,0
325,1676354400,1.21459,1.21516,1.21344,1.21458,19397,1,0
326,1676365200,1.21454,1.21882,1.21368,1.21881,23836,1,0
327,1676376000,1.21881,1.22161,1.21859,1.22107,19740,2,0
328,1676386800,1.22108,1.22703,1.21171,1.21561,55549,0,0
329,1676397600,1.21559,1.21903,1.2144300000000001,1.217,32143,2,0
330,1676408400,1.21701,1.21801,1.2154099999999999,1.21729,14322,3,0
331,1676419200,1.21669,1.21804,1.21669,1.21793,14744,6,0
332,1676430000,1.21793,1.21814,1.21451,1.2147000000000001,15629,6,0
333,1676440800,1.21471,1.21605,1.21343,1.21386,15082,3,0
334,1676451600,1.21394,1.21395,1.2071,1.20963,29750,1,0
335,1676462400,1.20961,1.21009,1.20358,1.2043300000000001,20941,2,0
336,1676473200,1.20432,1.20507,1.19894,1.20034,39497,1,0
